ElectionID,RegionID,ParentID,RegionName,DistrictName
NR2019,G41117,G41100,Rechberg,
NR2019,G41118,G41100,Ried in der Riedmark,
NR2019,G41119,G41100,St. Georgen am Walde,
NR2019,G41120,G41100,St. Georgen an der Gusen,
NR2019,G41121,G41100,St. Nikola an der Donau,
NR2019,G41122,G41100,St. Thomas am Blasenstein,
NR2019,G41123,G41100,Saxen,
NR2019,G41124,G41100,Schwertberg,
NR2019,G41125,G41100,Waldhausen im Strudengau,
NR2019,G41126,G41100,Windhaag bei Perg,
NR2019,G41199,G41100,Wahlkarten - Perg,
NR2019,G41200,G4B000,Ried im Innkreis,
NR2019,G41201,G41200,Andrichsfurt,
NR2019,G41202,G41200,Antiesenhofen,
NR2019,G41203,G41200,Aurolzmünster,
NR2019,G41204,G41200,Eberschwang,
NR2019,G41205,G41200,Eitzing,
NR2019,G41206,G41200,Geiersberg,
NR2019,G41207,G41200,Geinberg,
NR2019,G41208,G41200,Gurten,
NR2019,G41209,G41200,Hohenzell,
NR2019,G41210,G41200,Kirchdorf am Inn,
NR2019,G41211,G41200,Kirchheim im Innkreis,
NR2019,G41212,G41200,Lambrechten,
NR2019,G41213,G41200,Lohnsburg am Kobernaußerwald,
NR2019,G41214,G41200,Mehrnbach,
NR2019,G41215,G41200,Mettmach,
NR2019,G41216,G41200,Mörschwang,
NR2019,G41217,G41200,Mühlheim am Inn,
NR2019,G41218,G41200,Neuhofen im Innkreis,
NR2019,G41219,G41200,Obernberg am Inn,
NR2019,G41220,G41200,Ort im Innkreis,
NR2019,G41221,G41200,Pattigham,
NR2019,G41222,G41200,Peterskirchen,
NR2019,G41223,G41200,Pramet,
NR2019,G41224,G41200,Reichersberg,
NR2019,G41225,G41200,Ried im Innkreis,
NR2019,G41226,G41200,St. Georgen bei Obernberg am Inn,
NR2019,G41227,G41200,St. Marienkirchen am Hausruck,
NR2019,G41228,G41200,St. Martin im Innkreis,
NR2019,G41229,G41200,Schildorn,
NR2019,G41230,G41200,Senftenbach,
NR2019,G41231,G41200,Taiskirchen im Innkreis,
NR2019,G41232,G41200,Tumeltsham,
NR2019,G41233,G41200,Utzenaich,
NR2019,G41234,G41200,Waldzell,
NR2019,G41235,G41200,Weilbach,
NR2019,G41236,G41200,Wippenham,
NR2019,G41299,G41200,Wahlkarten - Ried im Innkreis,
NR2019,G41300,G4E000,Rohrbach,
NR2019,G41304,G41300,Altenfelden,
NR2019,G41305,G41300,Arnreit,
NR2019,G41306,G41300,Atzesberg,
NR2019,G41307,G41300,Auberg,
NR2019,G41309,G41300,Haslach an der Mühl,
NR2019,G41311,G41300,Hörbich,
NR2019,G41312,G41300,Hofkirchen im Mühlkreis,
NR2019,G41313,G41300,Julbach,
NR2019,G41314,G41300,Kirchberg ob der Donau,
NR2019,G41315,G41300,Klaffer am Hochficht,
NR2019,G41316,G41300,Kleinzell im Mühlkreis,
NR2019,G41317,G41300,Kollerschlag,
NR2019,G41318,G41300,Lembach im Mühlkreis,
NR2019,G41319,G41300,Lichtenau im Mühlkreis,
NR2019,G41320,G41300,Nebelberg,
NR2019,G41321,G41300,Neufelden,
NR2019,G41322,G41300,Niederkappel,
NR2019,G41323,G41300,Niederwaldkirchen,
NR2019,G41324,G41300,Oberkappel,
NR2019,G41325,G41300,Oepping,
NR2019,G41326,G41300,Peilstein im Mühlviertel,
NR2019,G41327,G41300,Pfarrkirchen im Mühlkreis,
NR2019,G41328,G41300,Putzleinsdorf,
NR2019,G41329,G41300,Neustift im Mühlkreis,
NR2019,G41331,G41300,St. Johann am Wimberg,
NR2019,G41332,G41300,St. Martin im Mühlkreis,
NR2019,G41333,G41300,St. Oswald bei Haslach,
NR2019,G41334,G41300,St. Peter am Wimberg,
NR2019,G41336,G41300,St. Ulrich im Mühlkreis,
NR2019,G41337,G41300,St. Veit im Mühlkreis,
NR2019,G41338,G41300,Sarleinsbach,
NR2019,G41341,G41300,Schwarzenberg am Böhmerwald,
NR2019,G41342,G41300,Ulrichsberg,
NR2019,G41343,G41300,Aigen-Schlägl,
NR2019,G41344,G41300,Rohrbach-Berg,
NR2019,G41345,G41300,Helfenberg,
NR2019,G41346,G41300,St. Stefan-Afiesl,
NR2019,G41399,G41300,Wahlkarten - Rohrbach,
NR2019,G41400,G4B000,Schärding,
NR2019,G41401,G41400,Altschwendt,
NR2019,G41402,G41400,Andorf,
NR2019,G41403,G41400,Brunnenthal,
NR2019,G41404,G41400,Diersbach,
NR2019,G41405,G41400,Dorf an der Pram,
NR2019,G41406,G41400,Eggerding,
NR2019,G41407,G41400,Engelhartszell,
NR2019,G41408,G41400,Enzenkirchen,
NR2019,G41409,G41400,Esternberg,
NR2019,G41410,G41400,Freinberg,
NR2019,G41411,G41400,Kopfing im Innkreis,
NR2019,G41412,G41400,Mayrhof,
NR2019,G41413,G41400,Münzkirchen,
NR2019,G41414,G41400,Raab,
NR2019,G41415,G41400,Rainbach im Innkreis,
NR2019,G41416,G41400,Riedau,
NR2019,G41417,G41400,St. Aegidi,
NR2019,G41418,G41400,St. Florian am Inn,
NR2019,G41419,G41400,St. Marienkirchen bei Schärding,
NR2019,G41420,G41400,St. Roman,
NR2019,G41421,G41400,St. Willibald,
NR2019,G41422,G41400,Schärding,
NR2019,G41423,G41400,Schardenberg,
NR2019,G41424,G41400,Sigharting,
NR2019,G41425,G41400,Suben,
NR2019,G41426,G41400,Taufkirchen an der Pram,
NR2019,G41427,G41400,Vichtenstein,
NR2019,G41428,G41400,Waldkirchen am Wesen,
NR2019,G41429,G41400,Wernstein am Inn,
NR2019,G41430,G41400,Zell an der Pram,
NR2019,G41499,G41400,Wahlkarten - Schärding,
NR2019,G41500,G4D000,Steyr-Land,
NR2019,G41501,G41500,Adlwang,
NR2019,G41502,G41500,Aschach an der Steyr,
NR2019,G41503,G41500,Bad Hall,
NR2019,G41504,G41500,Dietach,
NR2019,G41505,G41500,Gaflenz,
NR2019,G41506,G41500,Garsten,
NR2019,G41507,G41500,Großraming,
NR2019,G41508,G41500,Laussa,
NR2019,G41509,G41500,Losenstein,
NR2019,G41510,G41500,Maria Neustift,
NR2019,G41511,G41500,Pfarrkirchen bei Bad Hall,
NR2019,G41512,G41500,Reichraming,
NR2019,G41513,G41500,Rohr im Kremstal,
NR2019,G41514,G41500,St. Ulrich bei Steyr,
NR2019,G41515,G41500,Schiedlberg,
NR2019,G41516,G41500,Sierning,
NR2019,G41517,G41500,Ternberg,
NR2019,G41518,G41500,Waldneukirchen,
NR2019,G41521,G41500,Wolfern,
NR2019,G41522,G41500,Weyer,
NR2019,G41599,G41500,Wahlkarten - Steyr-Land,
NR2019,G41600,G4E000,Urfahr-Umgebung,
NR2019,G41601,G41600,Alberndorf in der Riedmark,
NR2019,G41602,G41600,Altenberg bei Linz,
NR2019,G41603,G41600,Bad Leonfelden,
NR2019,G41604,G41600,Eidenberg,
NR2019,G41605,G41600,Engerwitzdorf,
NR2019,G41606,G41600,Feldkirchen an der Donau,
NR2019,G41607,G41600,Gallneukirchen,
NR2019,G41608,G41600,Goldwörth,
NR2019,G41609,G41600,Gramastetten,
NR2019,G41610,G41600,Haibach im Mühlkreis,
NR2019,G41611,G41600,Hellmonsödt,
NR2019,G41612,G41600,Herzogsdorf,
NR2019,G41613,G41600,Kirchschlag bei Linz,
NR2019,G41614,G41600,Lichtenberg,
NR2019,G41615,G41600,Oberneukirchen,
NR2019,G41616,G41600,Ottenschlag im Mühlkreis,
NR2019,G41617,G41600,Ottensheim,
NR2019,G41618,G41600,Puchenau,
NR2019,G41619,G41600,Reichenau im Mühlkreis,
NR2019,G41620,G41600,Reichenthal,
NR2019,G41621,G41600,St. Gotthard im Mühlkreis,
NR2019,G41622,G41600,Schenkenfelden,
NR2019,G41623,G41600,Sonnberg im Mühlkreis,
NR2019,G41624,G41600,Steyregg,
NR2019,G41626,G41600,Walding,
NR2019,G41627,G41600,Zwettl an der Rodl,
NR2019,G41628,G41600,Vorderweißenbach,
NR2019,G41699,G41600,Wahlkarten - Urfahr-Umgebung,
NR2019,G41700,G4C000,Vöcklabruck,
NR2019,G41701,G41700,Ampflwang im Hausruckwald,
NR2019,G41702,G41700,Attersee am Attersee,
NR2019,G41703,G41700,Attnang-Puchheim,
NR2019,G41704,G41700,Atzbach,
NR2019,G41705,G41700,Aurach am Hongar,
NR2019,G41706,G41700,Berg im Attergau,
NR2019,G41707,G41700,Desselbrunn,
NR2019,G41708,G41700,Fornach,
NR2019,G41709,G41700,Frankenburg am Hausruck,
NR2019,G41710,G41700,Frankenmarkt,
NR2019,G41711,G41700,Gampern,
NR2019,G41712,G41700,Innerschwand am Mondsee,
NR2019,G41713,G41700,Lenzing,
NR2019,G41714,G41700,Manning,
NR2019,G41715,G41700,Mondsee,
NR2019,G41716,G41700,Neukirchen an der Vöckla,
NR2019,G41717,G41700,Niederthalheim,
NR2019,G41718,G41700,Nußdorf am Attersee,
NR2019,G41719,G41700,Oberhofen am Irrsee,
NR2019,G41720,G41700,Oberndorf bei Schwanenstadt,
NR2019,G41721,G41700,Oberwang,
NR2019,G41722,G41700,Ottnang am Hausruck,
NR2019,G41723,G41700,Pfaffing,
NR2019,G41724,G41700,Pilsbach,
NR2019,G41725,G41700,Pitzenberg,
NR2019,G41726,G41700,Pöndorf,
NR2019,G41727,G41700,Puchkirchen am Trattberg,
NR2019,G41728,G41700,Pühret,
NR2019,G41729,G41700,Redleiten,
NR2019,G41730,G41700,Redlham,
NR2019,G41731,G41700,Regau,
NR2019,G41732,G41700,Rüstorf,
NR2019,G41733,G41700,Rutzenham,
NR2019,G41734,G41700,St. Georgen im Attergau,
NR2019,G41735,G41700,St. Lorenz,
NR2019,G41736,G41700,Schlatt,
NR2019,G41737,G41700,Schörfling am Attersee,
NR2019,G41738,G41700,Schwanenstadt,
NR2019,G41739,G41700,Seewalchen am Attersee,
NR2019,G41740,G41700,Steinbach am Attersee,
NR2019,G41741,G41700,Straß im Attergau,
NR2019,G41742,G41700,Tiefgraben,
NR2019,G41743,G41700,Timelkam,
NR2019,G41744,G41700,Ungenach,
NR2019,G41745,G41700,Unterach am Attersee,
NR2019,G41746,G41700,Vöcklabruck,
NR2019,G41747,G41700,Vöcklamarkt,
NR2019,G41748,G41700,Weißenkirchen im Attergau,
NR2019,G41749,G41700,Weyregg am Attersee,
NR2019,G41750,G41700,Wolfsegg am Hausruck,
NR2019,G41751,G41700,Zell am Moos,
NR2019,G41752,G41700,Zell am Pettenfirst,
NR2019,G41799,G41700,Wahlkarten - Vöcklabruck,
NR2019,G41800,G4C000,Wels-Land,
NR2019,G41801,G41800,Aichkirchen,
NR2019,G41802,G41800,Bachmanning,
NR2019,G41803,G41800,Bad Wimsbach-Neydharting,
NR2019,G41804,G41800,Buchkirchen,
NR2019,G41805,G41800,Eberstalzell,
NR2019,G41806,G41800,Edt bei Lambach,
NR2019,G41807,G41800,Fischlham,
NR2019,G41808,G41800,Gunskirchen,
NR2019,G41809,G41800,Holzhausen,
NR2019,G41810,G41800,Krenglbach,
NR2019,G41811,G41800,Lambach,
NR2019,G41812,G41800,Marchtrenk,
NR2019,G41813,G41800,Neukirchen bei Lambach,
NR2019,G41814,G41800,Offenhausen,
NR2019,G41815,G41800,Pennewang,
NR2019,G41816,G41800,Pichl bei Wels,
NR2019,G41817,G41800,Sattledt,
NR2019,G41818,G41800,Schleißheim,
NR2019,G41819,G41800,Sipbachzell,
NR2019,G41820,G41800,Stadl-Paura,
NR2019,G41821,G41800,Steinerkirchen an der Traun,
NR2019,G41822,G41800,Steinhaus,
NR2019,G41823,G41800,Thalheim bei Wels,
NR2019,G41824,G41800,Weißkirchen an der Traun,
NR2019,G41899,G41800,Wahlkarten - Wels-Land,
NR2019,G4A000,G40000,Linz und Umgebung,
NR2019,G4A099,G4A000,Wahlkarten Linz und Umgebung,
NR2019,G4B000,G40000,Innviertel,
NR2019,G4B099,G4B000,Wahlkarten - Innviertel,
NR2019,G4C000,G40000,Hausruckviertel,
NR2019,G4C099,G4C000,Wahlkarten - Hausruckviertel,
NR2019,G4D000,G40000,Traunviertel,
NR2019,G4D099,G4D000,Wahlkarten - Traunviertel,
NR2019,G4E000,G40000,Mühlviertel,
NR2019,G4E099,G4E000,Wahlkarten - Mühlviertel,
NR2019,G50000,G00000,Salzburg,
NR2019,G50099,G50000,Wahlkarten - Salzburg,
NR2019,G50100,G5A000,Salzburg(Stadt),
NR2019,G50101,G50100,Salzburg,
NR2019,G50199,G50100,Wahlkarten - Salzburg(Stadt),
NR2019,G50200,G5B000,Hallein,
NR2019,G50201,G50200,Abtenau,
NR2019,G50202,G50200,Adnet,
NR2019,G50203,G50200,Annaberg-Lungötz,
NR2019,G50204,G50200,Golling an der Salzach,
NR2019,G50205,G50200,Hallein,
NR2019,G50206,G50200,Krispl,
NR2019,G50207,G50200,Kuchl,
NR2019,G50208,G50200,Oberalm,
NR2019,G50209,G50200,Puch bei Hallein,
NR2019,G50210,G50200,Rußbach am Paß Gschütt,
NR2019,G50211,G50200,Sankt Koloman,
NR2019,G50212,G50200,Scheffau am Tennengebirge,
NR2019,G50213,G50200,Bad Vigaun,
NR2019,G50299,G50200,Wahlkarten - Hallein,
NR2019,G50300,G5B000,Salzburg-Umgebung,
NR2019,G50301,G50300,Anif,
NR2019,G50302,G50300,Anthering,
NR2019,G50303,G50300,Bergheim,
NR2019,G50304,G50300,Berndorf bei Salzburg,
NR2019,G50305,G50300,Bürmoos,
NR2019,G50306,G50300,Dorfbeuern,
NR2019,G50307,G50300,Ebenau,
NR2019,G50308,G50300,Elixhausen,
NR2019,G50309,G50300,Elsbethen,
NR2019,G50310,G50300,Eugendorf,
NR2019,G50311,G50300,Faistenau,
NR2019,G50312,G50300,Fuschl am See,
NR2019,G50313,G50300,Göming,
NR2019,G50314,G50300,Grödig,
NR2019,G50315,G50300,Großgmain,
NR2019,G50316,G50300,Hallwang,
NR2019,G50317,G50300,Henndorf am Wallersee,
NR2019,G50318,G50300,Hintersee,
NR2019,G50319,G50300,Hof bei Salzburg,
NR2019,G50320,G50300,Köstendorf,
NR2019,G50321,G50300,Koppl,
NR2019,G50322,G50300,Lamprechtshausen,
NR2019,G50323,G50300,Mattsee,
NR2019,G50324,G50300,Neumarkt am Wallersee,
NR2019,G50325,G50300,Nußdorf am Haunsberg,
NR2019,G50326,G50300,Oberndorf bei Salzburg,
NR2019,G50327,G50300,Obertrum am See,
NR2019,G50328,G50300,Plainfeld,
NR2019,G50329,G50300,Sankt Georgen bei Salzburg,
NR2019,G50330,G50300,Sankt Gilgen,
NR2019,G50331,G50300,Schleedorf,
NR2019,G50332,G50300,Seeham,
NR2019,G50335,G50300,Straßwalchen,
NR2019,G50336,G50300,Strobl,
NR2019,G50337,G50300,Thalgau,
NR2019,G50338,G50300,Wals-Siezenheim,
NR2019,G50339,G50300,Seekirchen am Wallersee,
NR2019,G50399,G50300,Wahlkarten - Salzburg-Umgebung,
NR2019,G50400,G5C000,Sankt Johann im Pongau,
NR2019,G50401,G50400,Altenmarkt im Pongau,
NR2019,G50402,G50400,Bad Hofgastein,
NR2019,G50403,G50400,Bad Gastein,
NR2019,G50404,G50400,Bischofshofen,
NR2019,G50405,G50400,Dorfgastein,
NR2019,G50406,G50400,Eben im Pongau,
NR2019,G50407,G50400,Filzmoos,
NR2019,G50408,G50400,Flachau,
NR2019,G50409,G50400,Forstau,
NR2019,G50410,G50400,Goldegg,
NR2019,G50411,G50400,Großarl,
NR2019,G50412,G50400,Hüttau,
NR2019,G50413,G50400,Hüttschlag,
NR2019,G50414,G50400,Kleinarl,
NR2019,G50415,G50400,Mühlbach am Hochkönig,
NR2019,G50416,G50400,Pfarrwerfen,
NR2019,G50417,G50400,Radstadt,
NR2019,G50418,G50400,Sankt Johann im Pongau,
NR2019,G50419,G50400,Sankt Martin am Tennengebirge,
NR2019,G50420,G50400,Sankt Veit im Pongau,
NR2019,G50421,G50400,Schwarzach im Pongau,
NR2019,G50422,G50400,Untertauern,
NR2019,G50423,G50400,Wagrain,
NR2019,G50424,G50400,Werfen,
NR2019,G50425,G50400,Werfenweng,
NR2019,G50499,G50400,Wahlkarten - Sankt Johann im Pongau,
NR2019,G50500,G5C000,Tamsweg,
NR2019,G50501,G50500,Göriach,
NR2019,G50502,G50500,Lessach,
NR2019,G50503,G50500,Mariapfarr,
NR2019,G50504,G50500,Mauterndorf,
NR2019,G50505,G50500,Muhr,
NR2019,G50506,G50500,Ramingstein,
NR2019,G50507,G50500,Sankt Andrä im Lungau,
NR2019,G50508,G50500,Sankt Margarethen im Lungau,
NR2019,G50509,G50500,Sankt Michael im Lungau,
NR2019,G50510,G50500,Tamsweg,
NR2019,G50511,G50500,Thomatal,
NR2019,G50512,G50500,Tweng,
NR2019,G50513,G50500,Unternberg,
NR2019,G50514,G50500,Weißpriach,
NR2019,G50515,G50500,Zederhaus,
NR2019,G50599,G50500,Wahlkarten - Tamsweg,
NR2019,G50600,G5C000,Zell am See,
NR2019,G50601,G50600,Bramberg am Wildkogel,
NR2019,G50602,G50600,Bruck an der Großglocknerstraße,
NR2019,G50603,G50600,Dienten am Hochkönig,
NR2019,G50604,G50600,Fusch an der Großglocknerstraße,
NR2019,G50605,G50600,Hollersbach im Pinzgau,
NR2019,G50606,G50600,Kaprun,
NR2019,G50607,G50600,Krimml,
NR2019,G50608,G50600,Lend,
NR2019,G50609,G50600,Leogang,
NR2019,G50610,G50600,Lofer,
NR2019,G50611,G50600,Maishofen,
NR2019,G50612,G50600,Maria Alm am Steinernen Meer,
NR2019,G50613,G50600,Mittersill,
NR2019,G50614,G50600,Neukirchen am Großvenediger,
NR2019,G50615,G50600,Niedernsill,
NR2019,G50616,G50600,Piesendorf,
NR2019,G50617,G50600,Rauris,
NR2019,G50618,G50600,Saalbach-Hinterglemm,
NR2019,G50619,G50600,Saalfelden am Steinernen Meer,
NR2019,G50620,G50600,Sankt Martin bei Lofer,
NR2019,G50621,G50600,Stuhlfelden,
NR2019,G50622,G50600,Taxenbach,
NR2019,G50623,G50600,Unken,
NR2019,G50624,G50600,Uttendorf,
NR2019,G50625,G50600,Viehhofen,
NR2019,G50626,G50600,Wald im Pinzgau,
NR2019,G50627,G50600,Weißbach bei Lofer,
NR2019,G50628,G50600,Zell am See,
NR2019,G50699,G50600,Wahlkarten - Zell am See,
NR2019,G5A000,G50000,Salzburg Stadt,
NR2019,G5A099,G5A000,Wahlkarten - Salzburg Stadt,
NR2019,G5B000,G50000,Flachgau/Tennengau,
NR2019,G5B099,G5B000,Wahlkarten - Flachgau/Tennengau,
NR2019,G5C000,G50000,Lungau/Pinzgau/Pongau,
NR2019,G5C099,G5C000,Wahlkarten - Lungau/Pinzgau/Pongau,
NR2019,G60000,G00000,Steiermark,
NR2019,G60099,G60000,Wahlkarten - Steiermark,
NR2019,G60100,G6A000,Graz(Stadt),
NR2019,G60101,G60100,Graz,Innere Stadt
NR2019,G60102,G60100,Graz,St Leonhard
NR2019,G60103,G60100,Graz,Geidorf
NR2019,G60104,G60100,Graz,Lend
NR2019,G60105,G60100,Graz,Gries
NR2019,G60106,G60100,Graz,Jakomini
NR2019,G60107,G60100,Graz,Liebenau
NR2019,G60108,G60100,Graz,St.Peter
NR2019,G60109,G60100,Graz,Waltendorf
NR2019,G60110,G60100,Graz,Ries
NR2019,G60111,G60100,Graz,Mariatrost
NR2019,G60112,G60100,Graz,Andritz
NR2019,G60113,G60100,Graz,Gösting
NR2019,G60114,G60100,Graz,Eggenberg
NR2019,G60115,G60100,Graz,Wetzelsdorf
NR2019,G60116,G60100,Graz,Straßgang
NR2019,G60117,G60100,Graz,Puntigam
NR2019,G60199,G60100,Wahlkarten - Graz(Stadt),
NR2019,G60300,G6C000,Deutschlandsberg,
NR2019,G60305,G60300,Frauental an der Laßnitz,
NR2019,G60318,G60300,Lannach,
NR2019,G60323,G60300,Pölfing-Brunn,
NR2019,G60324,G60300,Preding,
NR2019,G60326,G60300,Sankt Josef (Weststeiermark),
NR2019,G60329,G60300,Sankt Peter im Sulmtal,
NR2019,G60341,G60300,Wettmannstätten,
NR2019,G60344,G60300,Deutschlandsberg,
NR2019,G60345,G60300,Eibiswald,
NR2019,G60346,G60300,Groß Sankt Florian,
NR2019,G60347,G60300,Sankt Martin im Sulmtal,
NR2019,G60348,G60300,Sankt Stefan ob Stainz,
NR2019,G60349,G60300,Schwanberg,
NR2019,G60350,G60300,Stainz,
NR2019,G60351,G60300,Wies,
NR2019,G60399,G60300,Wahlkarten - Deutschlandsberg,
NR2019,G60600,G6A000,Graz-Umgebung,
NR2019,G60608,G60600,Feldkirchen bei Graz,
NR2019,G60611,G60600,Gössendorf,
NR2019,G60613,G60600,Gratkorn,
NR2019,G60617,G60600,Hart bei Graz,
NR2019,G60618,G60600,Haselsdorf-Tobelbad,
NR2019,G60619,G60600,Hausmannstätten,
NR2019,G60623,G60600,Kainbach bei Graz,
NR2019,G60624,G60600,Kalsdorf bei Graz,
NR2019,G60626,G60600,Kumberg,
NR2019,G60628,G60600,Laßnitzhöhe,
NR2019,G60629,G60600,Lieboch,
NR2019,G60632,G60600,Peggau,
NR2019,G60639,G60600,Sankt Bartholomä,
NR2019,G60641,G60600,Sankt Oswald bei Plankenwarth,
NR2019,G60642,G60600,Sankt Radegund bei Graz,
NR2019,G60645,G60600,Semriach,
NR2019,G60646,G60600,Stattegg,
NR2019,G60647,G60600,Stiwoll,
NR2019,G60648,G60600,Thal,
NR2019,G60651,G60600,Übelbach,
NR2019,G60653,G60600,Vasoldsberg,
NR2019,G60654,G60600,Weinitzen,
NR2019,G60655,G60600,Werndorf,
NR2019,G60656,G60600,Wundschuh,
NR2019,G60659,G60600,Deutschfeistritz,
NR2019,G60660,G60600,Dobl-Zwaring,
NR2019,G60661,G60600,Eggersdorf bei Graz,
NR2019,G60662,G60600,Fernitz-Mellach,
NR2019,G60663,G60600,Frohnleiten,
NR2019,G60664,G60600,Gratwein-Straßengel,
NR2019,G60665,G60600,Hitzendorf,
NR2019,G60666,G60600,Nestelbach bei Graz,
NR2019,G60667,G60600,Raaba-Grambach,
NR2019,G60668,G60600,Sankt Marein bei Graz,
NR2019,G60669,G60600,Seiersberg-Pirka,
NR2019,G60670,G60600,Premstätten,
NR2019,G60699,G60600,Wahlkarten - Graz-Umgebung,
NR2019,G61000,G6C000,Leibnitz,
NR2019,G61001,G61000,Allerheiligen bei Wildon,
NR2019,G61002,G61000,Arnfels,
NR2019,G61007,G61000,Empersdorf,
NR2019,G61008,G61000,Gabersdorf,
NR2019,G61012,G61000,Gralla,
NR2019,G61013,G61000,Großklein,
NR2019,G61016,G61000,Heimschuh,
NR2019,G61017,G61000,Hengsberg,
NR2019,G61019,G61000,Kitzeck im Sausal,
NR2019,G61020,G61000,Lang,
NR2019,G61021,G61000,Lebring-Sankt Margarethen,
NR2019,G61024,G61000,Oberhaag,
NR2019,G61027,G61000,Ragnitz,
NR2019,G61030,G61000,Sankt Andrä-Höch,
NR2019,G61032,G61000,Sankt Johann im Saggautal,
NR2019,G61033,G61000,Sankt Nikolai im Sausal,
NR2019,G61043,G61000,Tillmitsch,
NR2019,G61045,G61000,Wagna,
NR2019,G61049,G61000,Ehrenhausen an der Weinstraße,
NR2019,G61050,G61000,Gamlitz,
NR2019,G61051,G61000,Gleinstätten,
NR2019,G61052,G61000,Heiligenkreuz am Waasen,
NR2019,G61053,G61000,Leibnitz,
NR2019,G61054,G61000,Leutschach an der Weinstraße,
NR2019,G61055,G61000,Sankt Georgen an der Stiefing,
NR2019,G61056,G61000,Sankt Veit in der Südsteiermark,
NR2019,G61057,G61000,Schwarzautal,
NR2019,G61058,G61000,Straß in Steiermark,
NR2019,G61059,G61000,Wildon,
NR2019,G61099,G61000,Wahlkarten - Leibnitz,
NR2019,G61100,G6D000,Leoben,
NR2019,G61101,G61100,Eisenerz,
NR2019,G61105,G61100,Kalwang,
NR2019,G61106,G61100,Kammern im Liesingtal,
NR2019,G61107,G61100,Kraubath an der Mur,
NR2019,G61108,G61100,Leoben,
NR2019,G61109,G61100,Mautern in Steiermark,
NR2019,G61110,G61100,Niklasdorf,
NR2019,G61111,G61100,Proleb,
NR2019,G61112,G61100,Radmer,
NR2019,G61113,G61100,Sankt Michael in Obersteiermark,
NR2019,G61114,G61100,Sankt Peter-Freienstein,
NR2019,G61115,G61100,Sankt Stefan ob Leoben,
NR2019,G61116,G61100,Traboch,
NR2019,G61118,G61100,Vordernberg,
NR2019,G61119,G61100,Wald am Schoberpaß,
NR2019,G61120,G61100,Trofaiach,
NR2019,G61199,G61100,Wahlkarten - Leoben,
NR2019,G61200,G6D000,Liezen,
NR2019,G61203,G61200,Aigen im Ennstal,
NR2019,G61204,G61200,Altaussee,
NR2019,G61205,G61200,Altenmarkt bei Sankt Gallen,
NR2019,G61206,G61200,Ardning,
NR2019,G61207,G61200,Bad Aussee,
NR2019,G61213,G61200,Gröbming,
NR2019,G61215,G61200,Grundlsee,
NR2019,G61217,G61200,Haus,
NR2019,G61222,G61200,Lassing,
NR2019,G61236,G61200,Ramsau am Dachstein,
NR2019,G61243,G61200,Selzthal,
NR2019,G61247,G61200,Trieben,
NR2019,G61251,G61200,Wildalpen,
NR2019,G61252,G61200,Wörschach,
NR2019,G61253,G61200,Admont,
NR2019,G61254,G61200,Aich,
NR2019,G61255,G61200,Bad Mitterndorf,
NR2019,G61256,G61200,Gaishorn am See,
NR2019,G61257,G61200,Irdning-Donnersbachtal,
NR2019,G61258,G61200,Landl,
NR2019,G61259,G61200,Liezen,
NR2019,G61260,G61200,Michaelerberg-Pruggern,
NR2019,G61261,G61200,Mitterberg-Sankt Martin,
NR2019,G61262,G61200,Öblarn,
NR2019,G61263,G61200,Rottenmann,
NR2019,G61264,G61200,Sankt Gallen,
NR2019,G61265,G61200,Schladming,
NR2019,G61266,G61200,Sölk,
NR2019,G61267,G61200,Stainach-Pürgg,
NR2019,G61299,G61200,Wahlkarten - Liezen,
NR2019,G61400,G6D000,Murau,
NR2019,G61410,G61400,Mühlen,
NR2019,G61413,G61400,Niederwölz,
NR2019,G61425,G61400,St. Peter am Kammersberg,
NR2019,G61428,G61400,Schöder,
NR2019,G61437,G61400,Krakau,
NR2019,G61438,G61400,Murau,
NR2019,G61439,G61400,Neumarkt in Steiermark,
NR2019,G61440,G61400,Oberwölz,
NR2019,G61441,G61400,Ranten,
NR2019,G61442,G61400,Sankt Georgen am Kreischberg,
NR2019,G61443,G61400,Sankt Lambrecht,
NR2019,G61444,G61400,Scheifling,
NR2019,G61445,G61400,Stadl-Predlitz,
NR2019,G61446,G61400,Teufenbach-Katsch,
NR2019,G61499,G61400,Wahlkarten - Murau,
NR2019,G61600,G6C000,Voitsberg,
NR2019,G61611,G61600,Krottendorf-Gaisfeld,
NR2019,G61612,G61600,Ligist,
NR2019,G61615,G61600,Mooskirchen,
NR2019,G61618,G61600,Rosental an der Kainach,
NR2019,G61621,G61600,Sankt Martin am Wöllmißberg,
NR2019,G61624,G61600,Stallhofen,
NR2019,G61625,G61600,Voitsberg,
NR2019,G61626,G61600,Bärnbach,
NR2019,G61627,G61600,Edelschrott,
NR2019,G61628,G61600,Geistthal-Södingberg,
NR2019,G61629,G61600,Hirschegg-Pack,
NR2019,G61630,G61600,Kainach bei Voitsberg,
NR2019,G61631,G61600,Köflach,
NR2019,G61632,G61600,Maria Lankowitz,
NR2019,G61633,G61600,Söding-Sankt Johann,
NR2019,G61699,G61600,Wahlkarten - Voitsberg,
NR2019,G61700,G6B000,Weiz,
NR2019,G61701,G61700,Albersdorf-Prebuch,
NR2019,G61708,G61700,Fischbach,
NR2019,G61710,G61700,Floing,
NR2019,G61711,G61700,Gasen,
NR2019,G61716,G61700,Markt Hartmannsdorf,
