#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
1958,Sweden,Argentina,22,FW,Osvaldo Cruz,Independiente,
1958,Sweden,Austria,1,GK,Rudolf Szanwald,Wiener SC,
1958,Sweden,Austria,12,GK,Kurt Schmied,First Vienna FC,
1958,Sweden,Austria,22,GK,Bruno Engelmeier,1. Simmeringer SC,
1958,Sweden,Austria,2,DF,Paul Halla,SK Rapid Wien,
1958,Sweden,Austria,3,DF,Ernst Happel,SK Rapid Wien,
1958,Sweden,Austria,4,DF,Franz Swoboda,Austria Wien,
1958,Sweden,Austria,5,DF,Gerhard Hanappi,SK Rapid Wien,
1958,Sweden,Austria,15,DF,Walter Kollmann,Wacker Wien,
1958,Sweden,Austria,18,DF,Leopold Barschandt,Wiener SC,
1958,Sweden,Austria,6,MF,Karl Koller,First Vienna FC,
1958,Sweden,Austria,16,MF,Karl Stotz,Austria Wien,
1958,Sweden,Austria,17,MF,Ernst Kozlicek,Wacker Wien,
1958,Sweden,Austria,21,MF,Ignaz Puschnik,Kapfenberger SV,
1958,Sweden,Austria,7,FW,Walter Horak,Wiener SC,
1958,Sweden,Austria,8,FW,Paul Kozlicek,Wacker Wien,
1958,Sweden,Austria,9,FW,Hans Buzek,First Vienna FC,
1958,Sweden,Austria,10,FW,Alfred Körner,SK Rapid Wien,
1958,Sweden,Austria,11,FW,Helmut Senekowitsch,SK Sturm Graz,
1958,Sweden,Austria,13,FW,Walter Schleger,Austria Wien,
1958,Sweden,Austria,14,FW,Josef Hamerl,Wiener SC,
1958,Sweden,Austria,19,FW,Robert Dienst,SK Rapid Wien,
1958,Sweden,Austria,20,FW,Herbert Ninaus,Grazer AK,
1958,Sweden,Brazil,1,GK,Carlos José Castilho,Fluminense,
1958,Sweden,Brazil,3,GK,Gilmar,Corinthians,
1958,Sweden,Brazil,2,DF,Hilderaldo Bellini,Vasco da Gama,
1958,Sweden,Brazil,4,DF,Djalma Santos,Portuguesa,
1958,Sweden,Brazil,12,DF,Nílton Santos,Botafogo,
1958,Sweden,Brazil,14,DF,De Sordi,São Paulo,
1958,Sweden,Brazil,15,DF,Orlando,Vasco da Gama,
1958,Sweden,Brazil,16,DF,Mauro Ramos,São Paulo,
1958,Sweden,Brazil,5,MF,Dino Sani,São Paulo,
1958,Sweden,Brazil,6,MF,Didi,Botafogo,
1958,Sweden,Brazil,8,MF,Oreco,Corinthians,
1958,Sweden,Brazil,9,MF,Zózimo,Bangu,
1958,Sweden,Brazil,13,MF,Moacir,Flamengo,
1958,Sweden,Brazil,19,MF,Zito,Santos,
1958,Sweden,Brazil,7,FW,Mário Zagallo,Flamengo,
1958,Sweden,Brazil,10,FW,Pelé,Santos,
1958,Sweden,Brazil,11,FW,Garrincha,Botafogo,
1958,Sweden,Brazil,17,FW,Joel Antônio Martins,Flamengo,
1958,Sweden,Brazil,18,FW,Mazzola,Palmeiras,
1958,Sweden,Brazil,20,FW,Vavá,Vasco da Gama,
1958,Sweden,Brazil,21,FW,Dida,Flamengo,
1958,Sweden,Brazil,22,FW,Pepe,Santos,
1958,Sweden,England,1,GK,Colin McDonald,Burnley,
1958,Sweden,England,12,GK,Eddie Hopkinson,Bolton Wanderers,
1958,Sweden,England,13,GK,Alan Hodgkinson,Sheffield United,
1958,Sweden,England,2,DF,Don Howe,West Bromwich Albion,
1958,Sweden,England,3,DF,Tommy Banks,Bolton Wanderers,
1958,Sweden,England,14,DF,Peter Sillett,Chelsea,
1958,Sweden,England,15,DF,Ronnie Clayton,Blackburn Rovers,
1958,Sweden,England,16,DF,Maurice Norman,Tottenham Hotspur,
1958,Sweden,England,4,MF,Eddie Clamp,Wolverhampton Wanderers,
1958,Sweden,England,5,MF,Billy Wright,Wolverhampton Wanderers,
1958,Sweden,England,6,MF,Bill Slater,Wolverhampton Wanderers,
1958,Sweden,England,20,MF,Bobby Charlton,Manchester United,
1958,Sweden,England,7,FW,Bryan Douglas,Blackburn Rovers,
1958,Sweden,England,8,FW,Bobby Robson,West Bromwich Albion,
1958,Sweden,England,9,FW,Derek Kevan,West Bromwich Albion,
1958,Sweden,England,10,FW,Johnny Haynes,Fulham,
1958,Sweden,England,11,FW,Tom Finney,Preston North End,
1958,Sweden,England,17,FW,Peter Brabrook,Chelsea,
1958,Sweden,England,18,FW,Peter Broadbent,Wolverhampton Wanderers,
1958,Sweden,England,19,FW,Bobby Smith,Tottenham Hotspur,
1958,Sweden,England,21,FW,Alan A'Court,Liverpool,
1958,Sweden,England,22,FW,Maurice Setters,West Bromwich Albion,
1958,Sweden,France,1,GK,Claude Abbes,Saint-Ètienne,
1958,Sweden,France,2,GK,Dominique Colonna,Stade de Reims,
1958,Sweden,France,3,GK,François Remetter,Girondins de Bordeaux,
1958,Sweden,France,4,DF,Raymond Kaelbel,AS Monaco,
1958,Sweden,France,5,DF,André Lerond,Olympique de Lyon,
1958,Sweden,France,6,DF,Roger Marche,RC Paris,
1958,Sweden,France,7,DF,Robert Mouynet,Olympique de Lyon,
1958,Sweden,France,13,DF,Armand Penverne,Stade de Reims,
1958,Sweden,France,8,MF,Bernard Chiarelli,Valenciennes,
1958,Sweden,France,9,MF,Kazimir Hnatow,Angers,
1958,Sweden,France,10,MF,Robert Jonquet,Stade de Reims,
1958,Sweden,France,11,MF,Maurice Lafont,Nimes,
1958,Sweden,France,12,MF,Jean-Jacques Marcel,Marseille,
1958,Sweden,France,14,MF,Raymond Bellot,AS Monaco,
1958,Sweden,France,18,MF,Raymond Kopa,Real Madrid,
1958,Sweden,France,19,MF,Célestin Oliver,UA Sedan-Torcy,
1958,Sweden,France,15,FW,Stéphane Bruey,Angers,
1958,Sweden,France,16,FW,Yvon Douis,Lille,
1958,Sweden,France,17,FW,Just Fontaine,Stade de Reims,
1958,Sweden,France,20,FW,Roger Piantoni,Stade de Reims,
1958,Sweden,France,21,FW,Jean Vincent,Stade de Reims,
1958,Sweden,France,22,FW,Maryan Wisnieski,Lens,
1958,Sweden,West Germany,1,GK,Fritz Herkenrath,Rot-Weiss Essen,
1958,Sweden,West Germany,21,GK,Günter Sawitzki,VfB Stuttgart,
1958,Sweden,West Germany,22,GK,Heinz Kwiatkowski,BV Borussia Dortmund,
1958,Sweden,West Germany,2,DF,Herbert Erhardt,SpVgg Fürth,
1958,Sweden,West Germany,3,DF,Erich Juskowiak,Fortuna Düsseldorf,
1958,Sweden,West Germany,5,DF,Heinz Wewers,Rot-Weiss Essen,
1958,Sweden,West Germany,7,DF,Georg Stollenwerk,1. FC Köln,
1958,Sweden,West Germany,17,DF,Karl-Heinz Schnellinger,SG Düren 99,
1958,Sweden,West Germany,20,DF,Hermann Nuber,Kickers Offenbach,
1958,Sweden,West Germany,4,MF,Horst Eckel,1. FC Kaiserslautern,
1958,Sweden,West Germany,6,MF,Horst Szymaniak,Wuppertaler SV,
1958,Sweden,West Germany,9,MF,Fritz Walter,1. FC Kaiserslautern,
1958,Sweden,West Germany,18,MF,Rudi Hoffmann,VfB Stuttgart,
1958,Sweden,West Germany,19,MF,Wolfgang Peters,BV Borussia Dortmund,
1958,Sweden,West Germany,8,FW,Helmut Rahn,Rot-Weiss Essen,
1958,Sweden,West Germany,10,FW,Aki Schmidt,BV Borussia Dortmund,
1958,Sweden,West Germany,11,FW,Hans Schäfer,1. FC Köln,
1958,Sweden,West Germany,12,FW,Uwe Seeler,Hamburger SV,
1958,Sweden,West Germany,13,FW,Bernhard Klodt,FC Schalke 04,
1958,Sweden,West Germany,14,FW,Hans Cieslarczyk,SV Sodingen,
1958,Sweden,West Germany,15,FW,Alfred Kelbassa,BV Borussia Dortmund,
1958,Sweden,West Germany,16,FW,Hans Sturm,1. FC Köln,
1958,Sweden,Hungary,1,GK,Gyula Grosics,Tatabányai Bányász SE,
1958,Sweden,Hungary,22,GK,István Ilku,Dorogi Bányász,
1958,Sweden,Hungary,2,DF,Sándor Mátrai,Ferencvárosi TC,
1958,Sweden,Hungary,3,DF,Ferenc Sipos,MTK FC,
1958,Sweden,Hungary,4,DF,László Sárosi,Vasas SC,
1958,Sweden,Hungary,5,DF,József Bozsik,Budapest Honvéd FC,
1958,Sweden,Hungary,12,DF,Béla Kárpáti,Vasas SC,
1958,Sweden,Hungary,13,DF,Oszkár Szigeti,Diósgyőri VTK,
1958,Sweden,Hungary,6,MF,Pál Berendi,Vasas SC,
1958,Sweden,Hungary,7,MF,László Budai,Budapest Honvéd FC,
1958,Sweden,Hungary,15,MF,Antal Kotász,Budapest Honvéd FC,
1958,Sweden,Hungary,8,FW,Lajos Tichy,Budapest Honvéd FC,
1958,Sweden,Hungary,9,FW,Nándor Hidegkuti,MTK FC,
1958,Sweden,Hungary,10,FW,Dezső Bundzsák,Vasas SC,
1958,Sweden,Hungary,11,FW,Károly Sándor,MTK FC,
1958,Sweden,Hungary,14,FW,Ferenc Szojka,Salgótarjáni BTC,
1958,Sweden,Hungary,16,FW,László Lachos,Tatabányai Bányász SE,
1958,Sweden,Hungary,17,FW,Mihály Vasas,Salgótarjáni BTC,
1958,Sweden,Hungary,18,FW,Tivadar Monostori,Dorogi Bányász,
1958,Sweden,Hungary,19,FW,Zoltán Friedmanszky,Ferencvárosi TC,
1958,Sweden,Hungary,20,FW,József Bencsics,Újpesti Dózsa,
1958,Sweden,Hungary,21,FW,Máté Fenyvesi,Ferencvárosi TC,
1958,Sweden,Mexico,1,GK,Antonio Carbajal,Club León,
1958,Sweden,Mexico,12,GK,Manuel Camacho,Club Toluca,
1958,Sweden,Mexico,13,GK,Jaime Gómez,CD Guadalajara,
1958,Sweden,Mexico,2,DF,Jesús del Muro,CF Atlas,
1958,Sweden,Mexico,4,DF,José Villegas,CD Guadalajara,
1958,Sweden,Mexico,5,DF,Alfonso Portugal,Necaxa,
1958,Sweden,Mexico,16,DF,José Antonio Roca,CD Zacatepec,
1958,Sweden,Mexico,17,DF,Raúl Cárdenas,CD Zacatepec,
1958,Sweden,Mexico,19,DF,Jaime Belmonte,CD Cuautla,
1958,Sweden,Mexico,3,MF,Jorge Romo,Club Toluca,
1958,Sweden,Mexico,6,MF,Francisco Flores,CD Guadalajara,
1958,Sweden,Mexico,7,MF,Alfredo Hernández,Club León,
1958,Sweden,Mexico,15,MF,Guillermo Sepúlveda,CD Guadalajara,
1958,Sweden,Mexico,18,MF,Jaime Salazar,Necaxa,
1958,Sweden,Mexico,8,FW,Salvador Reyes,CD Guadalajara,
1958,Sweden,Mexico,9,FW,Carlos Calderón de la Barca,Atlante F.C.,
1958,Sweden,Mexico,10,FW,Crescencio Gutiérrez,CD Guadalajara,
1958,Sweden,Mexico,11,FW,Enrique Sesma,Club Toluca,
1958,Sweden,Mexico,14,FW,Miguel Gutiérrez,CF Atlas,
1958,Sweden,Mexico,20,FW,Carlos Blanco,Club Toluca,
1958,Sweden,Mexico,21,FW,Ligorio López,Club Irapuato,
1958,Sweden,Mexico,22,FW,Carlos González,CF Atlas,
1958,Sweden,Northern Ireland,1,GK,Harry Gregg,Manchester United,
1958,Sweden,Northern Ireland,12,GK,Norman Uprichard,Portsmouth,
1958,Sweden,Northern Ireland,18,GK,Roy Rea,Glenavon,
1958,Sweden,Northern Ireland,2,DF,Willie Cunningham,Leicester City,
1958,Sweden,Northern Ireland,3,DF,Alf McMichael,Newcastle United,
1958,Sweden,Northern Ireland,5,DF,Dick Keith,Newcastle United,
1958,Sweden,Northern Ireland,19,DF,Len Graham,Doncaster Rovers,
1958,Sweden,Northern Ireland,21,DF,Tommy Hamill,Linfield,
1958,Sweden,Northern Ireland,4,MF,Danny Blanchflower,Tottenham Hotspur,
1958,Sweden,Northern Ireland,6,MF,Bertie Peacock,Celtic,
1958,Sweden,Northern Ireland,20,MF,Sammy Chapman,Mansfield Town,
1958,Sweden,Northern Ireland,7,FW,Billy Bingham,Sunderland,
1958,Sweden,Northern Ireland,8,FW,Wilbur Cush,Leeds United,
1958,Sweden,Northern Ireland,9,FW,Billy Simpson,Rangers,
1958,Sweden,Northern Ireland,10,FW,Jimmy McIlroy,Burnley,
1958,Sweden,Northern Ireland,11,FW,Peter McParland,Aston Villa,
1958,Sweden,Northern Ireland,13,FW,Tommy Casey,Newcastle United,
1958,Sweden,Northern Ireland,14,FW,Jackie Scott,Grimsby Town,
1958,Sweden,Northern Ireland,15,FW,Sammy McCrory,Southend United,
1958,Sweden,Northern Ireland,16,FW,Derek Dougan,Portsmouth,
1958,Sweden,Northern Ireland,17,FW,Fay Coyle,Nottingham Forest,
1958,Sweden,Northern Ireland,22,FW,Bobby Trainor,Coleraine,
1958,Sweden,Paraguay,1,GK,Ramón Mayeregger,Nacional,
1958,Sweden,Paraguay,12,GK,Samuel Aguilar,Libertad,
1958,Sweden,Paraguay,2,DF,Edelmiro Arévalo,Olimpia,
1958,Sweden,Paraguay,4,DF,Ignacio Achúcarro,Olimpia,
1958,Sweden,Paraguay,6,DF,Eligio Echagüe,Olimpia,
1958,Sweden,Paraguay,13,DF,Luis Gini,Sol de América,
1958,Sweden,Paraguay,14,DF,Darío Segovia,Sol de América,
1958,Sweden,Paraguay,17,DF,Agustín Miranda,Cerro Porteño,
1958,Sweden,Paraguay,3,MF,Juan Vicente Lezcano,Olimpia,
1958,Sweden,Paraguay,5,MF,Salvador Villalba,Libertad,
1958,Sweden,Paraguay,15,MF,Luis Santos Silva,Cerro Porteño,
1958,Sweden,Paraguay,7,FW,Juan Bautista Agüero,Olimpia,
1958,Sweden,Paraguay,8,FW,José Parodi,Olimpia,
1958,Sweden,Paraguay,9,FW,Jorge Lino Romero,Sol de América,
1958,Sweden,Paraguay,10,FW,Oscar Aguilera,Olimpia,
1958,Sweden,Paraguay,11,FW,Florencio Amarilla,Nacional,
1958,Sweden,Paraguay,16,FW,Claudio Lezcano,Olimpia,
1958,Sweden,Paraguay,18,FW,Gilberto Penayo,Sol de América,
1958,Sweden,Paraguay,19,FW,Eliseo Insfrán,Guaraní,
1958,Sweden,Paraguay,20,FW,José Raúl Aveiro,Sportivo Luqueño,
1958,Sweden,Paraguay,21,FW,Cayetano Ré,Cerro Porteño,
1958,Sweden,Paraguay,22,FW,Eligio Insfrán,Guaraní,
1958,Sweden,Scotland,1,GK,Tommy Younger,Liverpool,
1958,Sweden,Scotland,12,GK,Bill Brown,Dundee,
1958,Sweden,Scotland,2,DF,Tommy Docherty,Preston North End,
1958,Sweden,Scotland,3,DF,Alex Parker,Everton,
1958,Sweden,Scotland,4,DF,Eric Caldow,Rangers,
1958,Sweden,Scotland,5,DF,John Hewie,Charlton Athletic,
1958,Sweden,Scotland,7,DF,Ian McColl,Rangers,
1958,Sweden,Scotland,13,DF,Sammy Baird,Rangers,
1958,Sweden,Scotland,14,DF,Graham Leggat,Aberdeen,
1958,Sweden,Scotland,6,MF,Harry Haddock,Clyde,
1958,Sweden,Scotland,9,MF,Bobby Evans,Celtic,
1958,Sweden,Scotland,10,MF,Doug Cowie,Dundee,
1958,Sweden,Scotland,11,MF,Dave Mackay,Heart of Midlothian,
1958,Sweden,Scotland,17,MF,Jackie Mudie,Blackpool,
1958,Sweden,Scotland,19,MF,Bobby Collins,Celtic,
1958,Sweden,Scotland,21,MF,Stewart Imlach,Nottingham Forest,
1958,Sweden,Scotland,8,FW,Eddie Turnbull,Hibernian,
1958,Sweden,Scotland,15,FW,Alex Scott,Rangers,
1958,Sweden,Scotland,16,FW,Jimmy Murray,Heart of Midlothian,
1958,Sweden,Scotland,18,FW,John Coyle,Clyde,
1958,Sweden,Scotland,20,FW,Archie Robertson,Clyde,
1958,Sweden,Scotland,22,FW,Willie Fernie,Celtic,
1958,Sweden,Sweden,1,GK,Kalle Svensson,Helsingborg,
1958,Sweden,Sweden,12,GK,Tore Svensson,Malmö,
1958,Sweden,Sweden,16,GK,Ingemar Haraldsson,Elfsborg,
1958,Sweden,Sweden,2,DF,Orvar Bergmark,Örebro,
1958,Sweden,Sweden,3,DF,Sven Axbom,Norrköping,
1958,Sweden,Sweden,13,DF,Prawitz Öberg,Malmö,
1958,Sweden,Sweden,4,MF,Nils Liedholm,AC Milan,
1958,Sweden,Sweden,5,MF,Åke Johansson,Norrköping,
1958,Sweden,Sweden,6,MF,Sigge Parling,Djurgården,
1958,Sweden,Sweden,14,MF,Bengt Gustavsson,Atalanta,
1958,Sweden,Sweden,15,MF,Reino Börjesson,Norrby,
1958,Sweden,Sweden,17,MF,Olle Håkansson,Norrköping,
1958,Sweden,Sweden,7,FW,Kurt Hamrin,Padova,
1958,Sweden,Sweden,8,FW,Gunnar Gren,Örgryte,
1958,Sweden,Sweden,9,FW,Agne Simonsson,Örgryte,
1958,Sweden,Sweden,10,FW,Arne Selmosson,Lazio,
1958,Sweden,Sweden,11,FW,Lennart Skoglund,Inter Milan,
1958,Sweden,Sweden,18,FW,Gösta Löfgren,Motala,
1958,Sweden,Sweden,19,FW,Henry Källgren,Norrköping,
1958,Sweden,Sweden,20,FW,Bror Mellberg,AIK,
1958,Sweden,Sweden,21,FW,Bengt Berndtsson,Göteborg,
1958,Sweden,Sweden,22,FW,Ove Olsson,Göteborg,
1958,Sweden,Czechoslovakia,1,GK,Imrich Stacho,FC Spartak Trnava,
1958,Sweden,Czechoslovakia,19,GK,Břetislav Dolejší,Dynamo Praha,
1958,Sweden,Czechoslovakia,22,GK,Viliam Schrojf,ŠK Slovan Bratislava,
1958,Sweden,Czechoslovakia,2,DF,Gustav Mráz,CH Bratislava,
1958,Sweden,Czechoslovakia,4,DF,Ladislav Novák,Dukla Prague,
1958,Sweden,Czechoslovakia,6,DF,Svatopluk Pluskal,Dukla Prague,
1958,Sweden,Czechoslovakia,16,DF,Ján Popluhár,ŠK Slovan Bratislava,
1958,Sweden,Czechoslovakia,17,DF,Titus Buberník,CH Bratislava,
1958,Sweden,Czechoslovakia,21,DF,František Šafránek,Dukla Prague,
1958,Sweden,Czechoslovakia,3,MF,Jiří Čadek,Dukla Prague,
1958,Sweden,Czechoslovakia,5,MF,Josef Masopust,Dukla Prague,
1958,Sweden,Czechoslovakia,18,MF,Adolf Scherer,CH Bratislava,
1958,Sweden,Czechoslovakia,20,MF,Anton Moravčík,ŠK Slovan Bratislava,
1958,Sweden,Czechoslovakia,7,FW,Kazimír Gajdoš,CH Bratislava,
1958,Sweden,Czechoslovakia,8,FW,Milan Dvořák,Dukla Prague,
1958,Sweden,Czechoslovakia,9,FW,Pavol Molnár,CH Bratislava,
1958,Sweden,Czechoslovakia,10,FW,Jaroslav Borovička,Dukla Prague,
1958,Sweden,Czechoslovakia,11,FW,Tadeáš Kraus,Spartak Praha Sokolovo,
1958,Sweden,Czechoslovakia,12,FW,Zdeněk Zikán,Dukla Pardubice,
1958,Sweden,Czechoslovakia,13,FW,Václav Hovorka,Dynamo Praha,
1958,Sweden,Czechoslovakia,14,FW,Jiří Feureisl,Slavia Karlovy Vary,
1958,Sweden,Czechoslovakia,15,FW,Jan Hertl,Spartak Praha Sokolovo,
1958,Sweden,Soviet Union,1,GK,Lev Yashin,Dynamo Moscow,
1958,Sweden,Soviet Union,12,GK,Vladimir Maslachenko,Lokomotiv Moscow,
1958,Sweden,Soviet Union,13,GK,Vladimir Belyayev,Dynamo Moscow,
1958,Sweden,Soviet Union,2,DF,Vladimir Kesarev,Dynamo Moscow,
1958,Sweden,Soviet Union,4,DF,Boris Kuznetsov,Dynamo Moscow,
1958,Sweden,Soviet Union,5,DF,Yuri Voinov,Dynamo Kyiv,
1958,Sweden,Soviet Union,14,DF,Leonid Ostrovskiy,Torpedo Moscow,
1958,Sweden,Soviet Union,15,DF,Anatoli Maslyonkin,Spartak Moscow,
1958,Sweden,Soviet Union,22,DF,Vladimir Yerokhin,Dynamo Kyiv,
1958,Sweden,Soviet Union,3,MF,Konstantin Krizhevsky,Dynamo Moscow,
1958,Sweden,Soviet Union,16,MF,Viktor Tsarev,Dynamo Moscow,
1958,Sweden,Soviet Union,6,FW,Igor Netto,Spartak Moscow,
1958,Sweden,Soviet Union,7,FW,German Apukhtin,CSKA Moscow,
1958,Sweden,Soviet Union,8,FW,Valentin Ivanov,Torpedo Moscow,
1958,Sweden,Soviet Union,9,FW,Nikita Simonyan,Spartak Moscow,
1958,Sweden,Soviet Union,10,FW,Sergei Salnikov,Spartak Moscow,
1958,Sweden,Soviet Union,11,FW,Anatoli Ilyin,Spartak Moscow,
1958,Sweden,Soviet Union,17,FW,Aleksandr Ivanov,Zenit Leningrad,
1958,Sweden,Soviet Union,18,FW,Valentin Bubukin,Lokomotiv Moscow,
1958,Sweden,Soviet Union,19,FW,Gennadi Gusarov,Torpedo Moscow,
1958,Sweden,Soviet Union,20,FW,Yuri Falin,Torpedo Moscow,
1958,Sweden,Soviet Union,21,FW,Genrich Fedosov,Dynamo Moscow,
1958,Sweden,Wales,1,GK,Jack Kelsey,Arsenal,
1958,Sweden,Wales,12,GK,Ken Jones,Cardiff City,
1958,Sweden,Wales,13,GK,Graham Vearncombe,Cardiff City,
1958,Sweden,Wales,2,DF,Stuart Williams,West Bromwich Albion,
1958,Sweden,Wales,3,DF,Mel Hopkins,Tottenham Hotspur,
1958,Sweden,Wales,4,DF,Derrick Sullivan,Cardiff City,
1958,Sweden,Wales,14,DF,Trevor Edwards,Charlton Athletic,
1958,Sweden,Wales,15,DF,Colin Baker,Cardiff City,
1958,Sweden,Wales,5,MF,Mel Charles,Swansea Town,
1958,Sweden,Wales,6,MF,Dave Bowen,Arsenal,
1958,Sweden,Wales,16,MF,Vic Crowe,Aston Villa,
1958,Sweden,Wales,20,MF,John Elsworthy,Ipswich Town,
1958,Sweden,Wales,21,MF,Len Allchurch,Swansea Town,
1958,Sweden,Wales,22,MF,George Baker,Plymouth Argyle,
1958,Sweden,Wales,7,FW,Terry Medwin,Tottenham Hotspur,
1958,Sweden,Wales,8,FW,Ron Hewitt,Cardiff City,
1958,Sweden,Wales,9,FW,John Charles,Juventus,
1958,Sweden,Wales,10,FW,Ivor Allchurch,Swansea Town,
1958,Sweden,Wales,11,FW,Cliff Jones,Tottenham Hotspur,
1958,Sweden,Wales,17,FW,Ken Leek,Leicester City,
1958,Sweden,Wales,18,FW,Roy Vernon,Blackburn Rovers,
1958,Sweden,Wales,19,FW,Colin Webster,Manchester United,
1958,Sweden,Yugoslavia,1,GK,Vladimir Beara,Crvena zvezda,
1958,Sweden,Yugoslavia,15,GK,Srboljub Krivokuća,Crvena zvezda,
1958,Sweden,Yugoslavia,21,GK,Gordan Irović,Dinamo Zagreb,
1958,Sweden,Yugoslavia,3,DF,Vasilije Šijaković,OFK Beograd,
1958,Sweden,Yugoslavia,5,DF,Novak Tomić,Crvena zvezda,
1958,Sweden,Yugoslavia,6,DF,Branko Zebec,FK Partizan Belgrade,
1958,Sweden,Yugoslavia,11,DF,Vladimir Popović,Crvena zvezda,
1958,Sweden,Yugoslavia,14,DF,Milorad Milutinović,FK Partizan,
1958,Sweden,Yugoslavia,20,DF,Nikola Radović,Crvena zvezda,
1958,Sweden,Yugoslavia,2,MF,Dragoslav Šekularac,Crvena zvezda,
1958,Sweden,Yugoslavia,4,MF,Tomislav Crnković,Dinamo Zagreb,
1958,Sweden,Yugoslavia,8,MF,Dobrosav Krstić,Vojvodina Novi Sad,
1958,Sweden,Yugoslavia,9,MF,Vujadin Boškov,Vojvodina Novi Sad,
1958,Sweden,Yugoslavia,10,MF,Ivan Šantek,Dinamo Zagreb,
1958,Sweden,Yugoslavia,17,MF,Zdravko Rajkov,Vojvodina Novi Sad,
1958,Sweden,Yugoslavia,7,FW,Miloš Milutinović,FK Partizan,
1958,Sweden,Yugoslavia,12,FW,Aleksandar Petaković,Radnicki Belgrade,
1958,Sweden,Yugoslavia,13,FW,Todor Veselinović,Vojvodina Novi Sad,
1958,Sweden,Yugoslavia,16,FW,Ilijas Pašić,Zeljeznicar Sarajevo,
1958,Sweden,Yugoslavia,18,FW,Luka Lipošinović,Dinamo Zagreb,
1958,Sweden,Yugoslavia,19,FW,Radivoje Ognjanović,Radnicki Belgrade,
1958,Sweden,Yugoslavia,22,FW,Dražan Jerković,Dinamo Zagreb,
1962,Chile,Argentina,1,GK,Antonio Roma,Boca Juniors,
1962,Chile,Argentina,12,GK,Rogelio Domínguez,River Plate,
1962,Chile,Argentina,2,DF,José Ramos Delgado,River Plate,
1962,Chile,Argentina,3,DF,Silvio Marzolini,Boca Juniors,
1962,Chile,Argentina,4,DF,Alberto Sainz,River Plate,
1962,Chile,Argentina,6,DF,Raúl Páez,San Lorenzo,
1962,Chile,Argentina,14,DF,Alberto Mariotti,San Lorenzo,
1962,Chile,Argentina,15,DF,Rubén Navarro,Independiente,
1962,Chile,Argentina,17,DF,Rafael Albrecht,Estudiantes de La Plata,
1962,Chile,Argentina,18,DF,Vladislao Cap,River Plate,
1962,Chile,Argentina,5,MF,Federico Sacchi,Racing,
1962,Chile,Argentina,13,MF,Oscar Rossi,San Lorenzo,
1962,Chile,Argentina,16,MF,Antonio Rattín,Boca Juniors,
1962,Chile,Argentina,21,MF,Ramón Abeledo,Independiente,
1962,Chile,Argentina,7,FW,Héctor Facundo,San Lorenzo,
1962,Chile,Argentina,8,FW,Martín Pando,River Plate,
1962,Chile,Argentina,9,FW,Marcelo Pagani,River Plate,
1962,Chile,Argentina,10,FW,José Sanfilippo,San Lorenzo,
1962,Chile,Argentina,11,FW,Raúl Belén,Racing,
1962,Chile,Argentina,19,FW,Rubén Sosa,Racing,
1962,Chile,Argentina,20,FW,Juan Carlos Oleniak,Argentinos Juniors,
1962,Chile,Argentina,22,FW,Alberto González,Boca Juniors,
1962,Chile,Bulgaria,1,GK,Georgi Naydenov,CDNA Sofia,
1962,Chile,Bulgaria,18,GK,Ivan Ivanov,Cherno More Varna,
1962,Chile,Bulgaria,20,GK,Nikola Parshanov,Spartak Pleven,
1962,Chile,Bulgaria,2,DF,Kiril Rakarov,CDNA Sofia,
1962,Chile,Bulgaria,3,DF,Ivan Dimitrov,Lokomotiv Sofia,
1962,Chile,Bulgaria,5,DF,Dimitar Kostov,Levski Sofia,
1962,Chile,Bulgaria,8,DF,Dimitar Dimov,Spartak Plovdiv,
1962,Chile,Bulgaria,12,DF,Dobromir Zhechev,Spartak Sofia,
1962,Chile,Bulgaria,4,MF,Stoyan Kitov,Spartak Sofia,
1962,Chile,Bulgaria,6,MF,Nikola Kovachev,CDNA Sofia,
1962,Chile,Bulgaria,7,MF,Todor Diev,Spartak Plovdiv,
1962,Chile,Bulgaria,16,MF,Aleksandar Kostov,Levski Sofia,
1962,Chile,Bulgaria,17,MF,Panteley Dimitrov,CDNA Sofia,
1962,Chile,Bulgaria,9,FW,Hristo Iliev,Levski Sofia,
1962,Chile,Bulgaria,10,FW,Ivan Kolev,CDNA Sofia,
1962,Chile,Bulgaria,11,FW,Dimitar Yakimov,CDNA Sofia,
1962,Chile,Bulgaria,13,FW,Petar Velichkov,Lokomotiv Sofia,
1962,Chile,Bulgaria,14,FW,Georgi Sokolov,Levski Sofia,
1962,Chile,Bulgaria,15,FW,Georgi Asparuhov,Botev Plovdiv,
1962,Chile,Bulgaria,19,FW,Dinko Dermendzhiev,Botev Plovdiv,
1962,Chile,Bulgaria,21,FW,Panayot Panayotov,CDNA,
1962,Chile,Bulgaria,22,FW,Georgi Dimitrov Nikolov,Cherno More Varna,
1962,Chile,Brazil,1,GK,Gilmar,Santos,
1962,Chile,Brazil,22,GK,Castilho,Fluminense,
1962,Chile,Brazil,2,DF,Djalma Santos,Palmeiras,
1962,Chile,Brazil,3,DF,Mauro,Santos,
1962,Chile,Brazil,5,DF,Zózimo,Bangu,
1962,Chile,Brazil,6,DF,Nílton Santos,Botafogo,
1962,Chile,Brazil,12,DF,Jair Marinho,Fluminense,
1962,Chile,Brazil,13,DF,Bellini,São Paulo,
