#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
1978,Argentina,Scotland,18,MF,Graeme Souness,Liverpool,England
1978,Argentina,Scotland,8,FW,Kenny Dalglish,Liverpool,England
1978,Argentina,Scotland,9,FW,Joe Jordan,Manchester United,England
1978,Argentina,Scotland,16,FW,Lou Macari,Manchester United,England
1978,Argentina,Scotland,17,FW,Derek Johnstone,Rangers,Scotland
1978,Argentina,Scotland,19,FW,John Robertson,Nottingham Forest,England
1978,Argentina,Scotland,21,FW,Joe Harper,Aberdeen,Scotland
1978,Argentina,Sweden,1,GK,Ronnie Hellström,1. FC Kaiserslautern,West Germany
1978,Argentina,Sweden,12,GK,Göran Hagberg,Östers IF,Sweden
1978,Argentina,Sweden,17,GK,Jan Möller,Malmö FF,Sweden
1978,Argentina,Sweden,2,DF,Hasse Borg,Eintracht Braunschweig,West Germany
1978,Argentina,Sweden,3,DF,Roy Andersson,Malmö FF,Sweden
1978,Argentina,Sweden,5,DF,Ingemar Erlandsson,Malmö FF,Sweden
1978,Argentina,Sweden,13,DF,Magnus Andersson,Malmö FF,Sweden
1978,Argentina,Sweden,19,DF,Kent Karlsson,IFK Eskilstuna,Sweden
1978,Argentina,Sweden,20,DF,Roland Andersson,Malmö FF,Sweden
1978,Argentina,Sweden,4,MF,Björn Nordqvist,IFK Göteborg,Sweden
1978,Argentina,Sweden,6,MF,Staffan Tapper,Malmö FF,Sweden
1978,Argentina,Sweden,7,MF,Anders Linderoth,Olympique de Marseille,France
1978,Argentina,Sweden,9,MF,Lennart Larsson,FC Schalke 04,West Germany
1978,Argentina,Sweden,14,MF,Ronald Åhman,Örebro SK,Sweden
1978,Argentina,Sweden,18,MF,Olle Nordin,IFK Göteborg,Sweden
1978,Argentina,Sweden,8,FW,Bo Larsson,Malmö FF,Sweden
1978,Argentina,Sweden,10,FW,Thomas Sjöberg,Malmö FF,Sweden
1978,Argentina,Sweden,11,FW,Benny Wendt,1. FC Kaiserslautern,West Germany
1978,Argentina,Sweden,15,FW,Torbjörn Nilsson,IFK Göteborg,Sweden
1978,Argentina,Sweden,16,FW,Conny Torstensson,FC Zürich,Switzerland
1978,Argentina,Sweden,21,FW,Sanny Åslund,AIK Fotboll,Sweden
1978,Argentina,Sweden,22,FW,Ralf Edström,IFK Göteborg,Sweden
1978,Argentina,Tunisia,1,GK,Sadok Sassi,Club Africain,Tunisia
1978,Argentina,Tunisia,21,GK,Lamine Ben Aziza,Étoile Sportive du Sahel,Tunisia
1978,Argentina,Tunisia,22,GK,Mokhtar Naili,Club Africain,Tunisia
1978,Argentina,Tunisia,2,DF,Mokhtar Dhouib,CS Sfaxien,Tunisia
1978,Argentina,Tunisia,3,DF,Ali Kaabi,COT Tunis,Tunisia
1978,Argentina,Tunisia,5,DF,Mohsen Labidi,Stade Tunis,Tunisia
1978,Argentina,Tunisia,17,DF,Ridha El Louze,Sfax Railways Sports,Tunisia
1978,Argentina,Tunisia,18,DF,Kamel Chebli,Club Africain,Tunisia
1978,Argentina,Tunisia,20,DF,Amor Jebali,AS Marsa,Tunisia
1978,Argentina,Tunisia,4,MF,Khaled Gasmi,Club Bizerta,Tunisia
1978,Argentina,Tunisia,6,MF,Néjib Ghommidh,Club Africain,Tunisia
1978,Argentina,Tunisia,8,MF,Mohamed Ben Rehaiem,CS Sfaxien,Tunisia
1978,Argentina,Tunisia,10,MF,Tarak Dhiab,Espérance,Tunisia
1978,Argentina,Tunisia,12,MF,Khemais Labidi,JS Kairouan,Tunisia
1978,Argentina,Tunisia,7,FW,Témime Lahzami,Al-Ittihad,Saudi Arabia
1978,Argentina,Tunisia,9,FW,Mohamed Akid,CS Sfaxien,Tunisia
1978,Argentina,Tunisia,11,FW,Abderraouf Ben Aziza,Étoile Sportive du Sahel,Tunisia
1978,Argentina,Tunisia,13,FW,Néjib Liman,Stade Tunis,Tunisia
1978,Argentina,Tunisia,14,FW,Slah Karoui,Étoile Sportive du Sahel,Tunisia
1978,Argentina,Tunisia,15,FW,Mohamed Ben Mouza,Club Africain,Tunisia
1978,Argentina,Tunisia,16,FW,Ohman Chehaibi,JS Kairouan,Tunisia
1978,Argentina,Tunisia,19,FW,Mokhtar Hasni,La Louviére,Tunisia
1982,Spain,Argentina,2,GK,Héctor Baley,Talleres de Córdoba,Argentina
1982,Spain,Argentina,7,GK,Ubaldo Fillol,River Plate,Argentina
1982,Spain,Argentina,16,GK,Nery Pumpido,Veléz Sársfield,Argentina
1982,Spain,Argentina,8,DF,Luis Galván,Talleres de Córdoba,Argentina
1982,Spain,Argentina,13,DF,Julio Olarticoechea,River Plate,Argentina
1982,Spain,Argentina,14,DF,Jorge Olguín,Independiente,Argentina
1982,Spain,Argentina,15,DF,Daniel Passarella,River Plate,Argentina
1982,Spain,Argentina,18,DF,Alberto Tarantini,River Plate,Argentina
1982,Spain,Argentina,19,DF,Enzo Trossero,Independiente,Argentina
1982,Spain,Argentina,22,DF,José Van Tuyne,Racing,Argentina
1982,Spain,Argentina,1,MF,Osvaldo Ardiles,Tottenham Hotspur,England
1982,Spain,Argentina,3,MF,Juan Barbas,Racing,Argentina
1982,Spain,Argentina,4,MF,Daniel Bertoni,Fiorentina,Italy
1982,Spain,Argentina,5,MF,Gabriel Calderón,Independiente,Argentina
1982,Spain,Argentina,9,MF,Américo Gallego,River Plate,Argentina
1982,Spain,Argentina,10,MF,Diego Maradona,Boca Juniors,Argentina
1982,Spain,Argentina,12,MF,Patricio Hernández,Estudiantes,Argentina
1982,Spain,Argentina,21,MF,José Daniel Valencia,Talleres de Córdoba,Argentina
1982,Spain,Argentina,6,FW,Ramón Díaz,River Plate,Argentina
1982,Spain,Argentina,11,FW,Mario Kempes,River Plate,Argentina
1982,Spain,Argentina,17,FW,Santiago Santamaría,Newell's Old Boys,Argentina
1982,Spain,Argentina,20,FW,Jorge Valdano,Real Zaragoza,Spain
1982,Spain,Austria,1,GK,Friedrich Koncilia,Austria Wien,Austria
1982,Spain,Austria,21,GK,Herbert Feurer,Rapid Wien,Austria
1982,Spain,Austria,22,GK,Klaus Lindenberger,Linzer ASK,Austria
1982,Spain,Austria,2,DF,Bernd Krauss,Rapid Wien,Austria
1982,Spain,Austria,3,DF,Erich Obermayer,Austria Wien,Austria
1982,Spain,Austria,4,DF,Josef Degeorgi,Admira/Wacker,Austria
1982,Spain,Austria,5,DF,Bruno Pezzey,Eintracht Frankfurt,West Germany
1982,Spain,Austria,14,DF,Ernst Baumeister,Austria Wien,Austria
1982,Spain,Austria,16,DF,Gerald Messlender,Admira/Wacker,Austria
1982,Spain,Austria,17,DF,Johann Pregesbauer,Rapid Wien,Austria
1982,Spain,Austria,19,DF,Heribert Weber,Rapid Wien,Austria
1982,Spain,Austria,6,MF,Roland Hattenberger,SSW Innsbruck,Austria
1982,Spain,Austria,8,MF,Herbert Prohaska,Inter Milan,Italy
1982,Spain,Austria,10,MF,Reinhold Hintermaier,Nuremberg,West Germany
1982,Spain,Austria,12,MF,Anton Pichler,Sturm Graz,Austria
1982,Spain,Austria,15,MF,Johann Dihanich,Austria Wien,Austria
1982,Spain,Austria,7,FW,Walter Schachner,Cesena,Italy
1982,Spain,Austria,9,FW,Hans Krankl,Rapid Wien,Austria
1982,Spain,Austria,11,FW,Kurt Jara,Grasshopper-Club,Switzerland
1982,Spain,Austria,13,FW,Max Hagmayr,VÖEST Linz,Austria
1982,Spain,Austria,18,FW,Gernot Jurtin,Sturm Graz,Austria
1982,Spain,Austria,20,FW,Kurt Welzl,Valencia,Spain
1982,Spain,Belgium,1,GK,Jean-Marie Pfaff,Beveren,Belgium
1982,Spain,Belgium,12,GK,Theo Custers,Espanyol,Spain
1982,Spain,Belgium,22,GK,Jacky Munaron,Anderlecht,Belgium
1982,Spain,Belgium,2,DF,Eric Gerets,Standard Liège,Belgium
1982,Spain,Belgium,3,DF,Luc Millecamps,K.S.V. Waregem,Belgium
1982,Spain,Belgium,4,DF,Walter Meeuws,Standard Liège,Belgium
1982,Spain,Belgium,5,DF,Michel Renquin,Anderlecht,Belgium
1982,Spain,Belgium,14,DF,Marc Baecke,Beveren,Belgium
1982,Spain,Belgium,15,DF,Maurits De Schrijver,K.S.C. Lokeren,Belgium
1982,Spain,Belgium,16,DF,Gerard Plessers,Standard Liège,Belgium
1982,Spain,Belgium,6,MF,Franky Vercauteren,Anderlecht,Belgium
1982,Spain,Belgium,7,MF,Jos Daerden,Standard Liège,Belgium
1982,Spain,Belgium,8,MF,Wilfried Van Moer,Beveren,Belgium
1982,Spain,Belgium,10,MF,Ludo Coeck,Anderlecht,Belgium
1982,Spain,Belgium,11,MF,Jan Ceulemans,Club Brugge,Belgium
1982,Spain,Belgium,17,MF,René Verheyen,K.S.C. Lokeren,Belgium
1982,Spain,Belgium,18,MF,Raymond Mommens,K.S.C. Lokeren,Belgium
1982,Spain,Belgium,20,MF,Guy Vandersmissen,Standard Liège,Belgium
1982,Spain,Belgium,9,FW,Erwin Vandenbergh,Lierse,Belgium
1982,Spain,Belgium,13,FW,François Van Der Elst,West Ham United,England
1982,Spain,Belgium,19,FW,Marc Millecamps,K.S.V. Waregem,Belgium
1982,Spain,Belgium,21,FW,Alexandre Czerniatynski,Antwerp,Belgium
1982,Spain,Brazil,1,GK,Valdir Peres,São Paulo,Brazil
1982,Spain,Brazil,12,GK,Paulo Sérgio,Botafogo,Brazil
1982,Spain,Brazil,22,GK,Carlos,Ponte Preta,Brazil
1982,Spain,Brazil,2,DF,Leandro,Flamengo,Brazil
1982,Spain,Brazil,3,DF,Oscar,São Paulo,Brazil
1982,Spain,Brazil,4,DF,Luizinho,Atlético Mineiro,Brazil
1982,Spain,Brazil,6,DF,Júnior,Flamengo,Brazil
1982,Spain,Brazil,13,DF,Edevaldo,Internacional,Brazil
1982,Spain,Brazil,14,DF,Juninho,Ponte Preta,Brazil
1982,Spain,Brazil,16,DF,Edinho,Fluminense,Brazil
1982,Spain,Brazil,17,DF,Pedrinho,Vasco da Gama,Brazil
1982,Spain,Brazil,5,MF,Toninho Cerezo,Atlético Mineiro,Brazil
1982,Spain,Brazil,8,MF,Sócrates,Corinthians,Brazil
1982,Spain,Brazil,10,MF,Zico,Flamengo,Brazil
1982,Spain,Brazil,15,MF,Falcão,Roma,Italy
1982,Spain,Brazil,18,MF,Batista,Grêmio,Brazil
1982,Spain,Brazil,19,MF,Renato,São Paulo,Brazil
1982,Spain,Brazil,21,MF,Dirceu,Atlético Madrid,Spain
1982,Spain,Brazil,7,FW,Paulo Isidoro,Grêmio,Brazil
1982,Spain,Brazil,9,FW,Serginho,São Paulo,Brazil
1982,Spain,Brazil,11,FW,Éder,Atlético Mineiro,Brazil
1982,Spain,Brazil,20,FW,Roberto Dinamite,Vasco da Gama,Brazil
1982,Spain,Chile,1,GK,Oscar Wirth,Cobreloa,Chile
1982,Spain,Chile,12,GK,Marco Cornez,Palestino,Chile
1982,Spain,Chile,22,GK,Mario Osbén,Colo-Colo,Chile
1982,Spain,Chile,2,DF,Lizardo Garrido,Colo-Colo,Chile
1982,Spain,Chile,3,DF,René Valenzuela,Universidad Católica,Chile
1982,Spain,Chile,4,DF,Vladimir Bigorra,Universidad de Chile,Chile
1982,Spain,Chile,5,DF,Elías Figueroa,Fort Lauderdale Strikers,United States
1982,Spain,Chile,17,DF,Oscar Rojas,Colo-Colo,Chile
1982,Spain,Chile,18,DF,Mario Galindo,Colo-Colo,Chile
1982,Spain,Chile,19,DF,Enzo Escobar,Cobreloa,Chile
1982,Spain,Chile,6,MF,Rodolfo Dubó,Palestino,Chile
1982,Spain,Chile,7,MF,Eduardo Bonvallet,Universidad Católica,Chile
1982,Spain,Chile,8,MF,Carlos Rivas,Colo-Colo,Chile
1982,Spain,Chile,10,MF,Mario Soto,Cobreloa,Chile
1982,Spain,Chile,11,MF,Gustavo Moscoso,Universidad Católica,Chile
1982,Spain,Chile,14,MF,Raúl Ormeño,Colo-Colo,Chile
1982,Spain,Chile,16,MF,Manuel Rojas,Universidad Católica,Chile
1982,Spain,Chile,20,MF,Miguel Ángel Neira,Universidad Católica,Chile
1982,Spain,Chile,9,FW,Juan Carlos Letelier,Cobreloa,Chile
1982,Spain,Chile,13,FW,Carlos Caszely,Colo-Colo,Chile
1982,Spain,Chile,15,FW,Patricio Yáñez,San Luis,Chile
1982,Spain,Chile,21,FW,Miguel Ángel Gamboa,Universidad de Chile,Chile
1982,Spain,Cameroon,1,GK,Thomas N'Kono,Canon Yaoundé,Cameroon
1982,Spain,Cameroon,12,GK,Joseph-Antoine Bell,Africa Sports,Nigeria
1982,Spain,Cameroon,22,GK,Simon Tchobang,Eclair Douala,Cameroon
1982,Spain,Cameroon,2,DF,Michel Kaham,Stade Quimperois,Cameroon
1982,Spain,Cameroon,3,DF,Edmond Enoka,Union Douala,Cameroon
1982,Spain,Cameroon,4,DF,René N'Djeya,Union Douala,Cameroon
1982,Spain,Cameroon,5,DF,Elie Onana,Santos Okola,Cameroon
1982,Spain,Cameroon,15,DF,François N'Doumbé,Union Douala,Cameroon
1982,Spain,Cameroon,16,DF,Ibrahim Aoudou,Cannes,France
1982,Spain,Cameroon,6,MF,Emmanuel Kundé,Canon Yaoundé,Cameroon
1982,Spain,Cameroon,7,MF,Ephrem M'Bom,Canon Yaoundé,Cameroon
1982,Spain,Cameroon,8,MF,Grégoire M'Bida,Canon Yaoundé,Cameroon
1982,Spain,Cameroon,11,MF,Charles Toubé,Tonnerre Yaoundé,Cameroon
1982,Spain,Cameroon,14,MF,Théophile Abega,Canon Yaoundé,Cameroon
1982,Spain,Cameroon,17,MF,Joseph Kamga,Union Douala,Cameroon
1982,Spain,Cameroon,19,MF,Joseph Enanga,Union Douala,Cameroon
1982,Spain,Cameroon,9,FW,Roger Milla,Bastia,France
1982,Spain,Cameroon,10,FW,Jean-Pierre Tokoto,Jacksonville Tea Men,United States
1982,Spain,Cameroon,13,FW,Paul Bahoken,Cannes,France
1982,Spain,Cameroon,18,FW,Jacques N'Guea,Canon Yaoundé,Cameroon
1982,Spain,Cameroon,20,FW,Oscar Eyobo,Dynamo Douala,Cameroon
1982,Spain,Cameroon,21,FW,Ernest Ebongué,Tonnerre Yaoundé,Cameroon
1982,Spain,Algeria,1,GK,Mehdi Cerbah,RS Kouba,Algeria
1982,Spain,Algeria,21,GK,Mourad Amara,JE Tizi-Ouzou,Algeria
1982,Spain,Algeria,22,GK,Yacine Bentalaa,MA Hussein Dey,Algeria
1982,Spain,Algeria,2,DF,Mahmoud Guendouz,MA Hussein Dey,Algeria
1982,Spain,Algeria,3,DF,Mustafa Kouici,MA Hussein Dey,Algeria
1982,Spain,Algeria,4,DF,Nourredine Kourichi,Girondins Bordeaux,Yugoslavia
1982,Spain,Algeria,5,DF,Chaabane Merzekane,MA Hussein Dey,Algeria
1982,Spain,Algeria,12,DF,Salah Larbes,JE Tizi-Ouzou,Algeria
1982,Spain,Algeria,16,DF,Faouzi Mansouri,Montpellier SC,France
1982,Spain,Algeria,17,DF,Abdelkader Horr,DNC Alger,Algeria
1982,Spain,Algeria,6,MF,Ali Bencheikh,MP Alger,Algeria
1982,Spain,Algeria,8,MF,Ali Fergani,JE Tizi-Ouzou,Algeria
1982,Spain,Algeria,10,MF,Lakhdar Belloumi,GCR Mascara,Algeria
1982,Spain,Algeria,13,MF,Hocine Yahi,CM Belcourt,Algeria
1982,Spain,Algeria,14,MF,Djamel Zidane,KV Kortrijk,Algeria
1982,Spain,Algeria,15,MF,Mustapha Dahleb,Paris St-Germain,France
1982,Spain,Algeria,18,MF,Karim Maroc,Tours FC,Algeria
1982,Spain,Algeria,19,MF,Djamel Tlemçani,Stade de Reims,France
1982,Spain,Algeria,7,FW,Salah Assad,RS Kouba,Algeria
1982,Spain,Algeria,9,FW,Tedj Bensaoula,MP Oran,Algeria
1982,Spain,Algeria,11,FW,Rabah Madjer,MA Hussein Dey,Algeria
1982,Spain,Algeria,20,FW,Abdelmajid Bourebbou,Stade Lavallois,Cameroon
1982,Spain,England,1,GK,Ray Clemence,Tottenham Hotspur,England
1982,Spain,England,13,GK,Joe Corrigan,Manchester City,England
1982,Spain,England,22,GK,Peter Shilton,Nottingham Forest,England
1982,Spain,England,2,DF,Viv Anderson,Nottingham Forest,England
1982,Spain,England,4,DF,Terry Butcher,Ipswich Town,England
1982,Spain,England,6,DF,Steve Foster,Brighton and Hove Albion,England
1982,Spain,England,12,DF,Mick Mills,Ipswich Town,England
1982,Spain,England,14,DF,Phil Neal,Liverpool,England
1982,Spain,England,17,DF,Kenny Sansom,Arsenal,England
1982,Spain,England,18,DF,Phil Thompson,Liverpool,England
1982,Spain,England,3,MF,Trevor Brooking,West Ham United,England
1982,Spain,England,5,MF,Steve Coppell,Manchester United,England
1982,Spain,England,9,MF,Glenn Hoddle,Tottenham Hotspur,England
1982,Spain,England,10,MF,Terry McDermott,Liverpool,England
1982,Spain,England,15,MF,Graham Rix,Arsenal,England
1982,Spain,England,16,MF,Bryan Robson,Manchester United,England
1982,Spain,England,19,MF,Ray Wilkins,Manchester United,England
1982,Spain,England,7,FW,Kevin Keegan,Southampton,England
1982,Spain,England,8,FW,Trevor Francis,Manchester City,England
1982,Spain,England,11,FW,Paul Mariner,Ipswich Town,England
1982,Spain,England,20,FW,Peter Withe,Aston Villa,England
1982,Spain,England,21,FW,Tony Woodcock,FC Köln,West Germany
1982,Spain,Spain,1,GK,Luis Arconada,Real Sociedad,Spain
1982,Spain,Spain,21,GK,Urruti,FC Barcelona,Spain
1982,Spain,Spain,22,GK,Miguel Ángel,Real Madrid,Spain
1982,Spain,Spain,2,DF,José Antonio Camacho,Real Madrid,Spain
1982,Spain,Spain,3,DF,Rafael Gordillo,Real Betis,Spain
1982,Spain,Spain,5,DF,Miguel Tendillo,Valencia,Spain
1982,Spain,Spain,6,DF,José Ramón Alexanko,FC Barcelona,Spain
1982,Spain,Spain,12,DF,Santiago Urquiaga,Athletic Bilbao,Spain
1982,Spain,Spain,13,DF,Manuel Jiménez,Sporting de Gijón,Spain
1982,Spain,Spain,14,DF,Antonio Maceda,Sporting de Gijón,Spain
1982,Spain,Spain,4,MF,Miguel Ángel Alonso,Real Sociedad,Spain
1982,Spain,Spain,8,MF,Joaquín,Sporting de Gijón,Spain
1982,Spain,Spain,10,MF,Jesús María Zamora,Real Sociedad,Spain
1982,Spain,Spain,15,MF,Enrique Saura,Valencia CF,Spain
1982,Spain,Spain,16,MF,José Vicente Sánchez,FC Barcelona,Spain
1982,Spain,Spain,17,MF,Ricardo Gallego,Real Madrid,Spain
1982,Spain,Spain,7,FW,Juanito,Real Madrid,Spain
1982,Spain,Spain,9,FW,Jesús María Satrústegui,Real Sociedad,Spain
1982,Spain,Spain,11,FW,Roberto López Ufarte,Real Sociedad,Spain
1982,Spain,Spain,18,FW,Pedro Uralde,Real Sociedad,Spain
1982,Spain,Spain,19,FW,Santillana,Real Madrid,Spain
1982,Spain,Spain,20,FW,Quini,FC Barcelona,Spain
1982,Spain,France,1,GK,Dominique Baratelli,Paris St-Germain,France
1982,Spain,France,21,GK,Jean Castaneda,St-Etienne,France
1982,Spain,France,22,GK,Jean-Luc Ettori,AS Monaco,France
1982,Spain,France,2,DF,Manuel Amoros,AS Monaco,France
1982,Spain,France,3,DF,Patrick Battiston,St-Etienne,France
1982,Spain,France,4,DF,Maxime Bossis,Nantes,France
1982,Spain,France,5,DF,Gérard Janvion,St-Etienne,France
1982,Spain,France,6,DF,Christian Lopez,St-Etienne,France
1982,Spain,France,7,DF,Philippe Mahut,Metz,France
1982,Spain,France,8,DF,Marius Trésor,Girondins Bordeaux,Yugoslavia
1982,Spain,France,9,MF,Bernard Genghini,Sochaux,France
1982,Spain,France,10,MF,Michel Platini,St-Etienne,France
1982,Spain,France,11,MF,René Girard,Girondins Bordeaux,Yugoslavia
1982,Spain,France,12,MF,Alain Giresse,Girondins Bordeaux,Yugoslavia
1982,Spain,France,13,MF,Jean-François Larios,St-Etienne,France
1982,Spain,France,14,MF,Jean Tigana,Girondins Bordeaux,Yugoslavia
1982,Spain,France,15,MF,Bruno Bellone,AS Monaco,France
1982,Spain,France,18,MF,Dominique Rocheteau,Paris St-Germain,France
1982,Spain,France,19,MF,Didier Six,VfB Stuttgart,West Germany
1982,Spain,France,16,FW,Alain Couriol,AS Monaco,France
1982,Spain,France,17,FW,Bernard Lacombe,Girondins Bordeaux,Yugoslavia
1982,Spain,France,20,FW,Gérard Soler,Girondins Bordeaux,Yugoslavia
1982,Spain,West Germany,1,GK,Harald Schumacher,FC Köln,West Germany
1982,Spain,West Germany,21,GK,Bernd Franke,Eintracht Braunschweig,West Germany
1982,Spain,West Germany,22,GK,Eike Immel,Borussia Dortmund,West Germany
1982,Spain,West Germany,4,DF,Karlheinz Förster,Stuttgart,West Germany
1982,Spain,West Germany,5,DF,Bernd Förster,Stuttgart,West Germany
1982,Spain,West Germany,12,DF,Wilfried Hannes,Borussia Mönchengladbach,West Germany
1982,Spain,West Germany,19,DF,Holger Hieronymus,Hamburg,West Germany
1982,Spain,West Germany,20,DF,Manfred Kaltz,Hamburg,West Germany
1982,Spain,West Germany,2,MF,Hans-Peter Briegel,Kaiserslautern,West Germany
1982,Spain,West Germany,3,MF,Paul Breitner,Bayern Munich,West Germany
1982,Spain,West Germany,6,MF,Wolfgang Dremmler,Bayern Munich,West Germany
1982,Spain,West Germany,7,MF,Pierre Littbarski,FC Köln,West Germany
1982,Spain,West Germany,10,MF,Hansi Müller,Stuttgart,West Germany
1982,Spain,West Germany,14,MF,Felix Magath,Hamburg,West Germany
1982,Spain,West Germany,15,MF,Uli Stielike,Real Madrid,Spain
1982,Spain,West Germany,17,MF,Stephan Engels,FC Köln,West Germany
1982,Spain,West Germany,18,MF,Lothar Matthäus,Borussia Mönchengladbach,West Germany
1982,Spain,West Germany,8,FW,Klaus Fischer,FC Köln,West Germany
1982,Spain,West Germany,9,FW,Horst Hrubesch,Hamburg,West Germany
1982,Spain,West Germany,11,FW,Karl-Heinz Rummenigge,Bayern Munich,West Germany
1982,Spain,West Germany,13,FW,Uwe Reinders,Werder Bremen,West Germany
1982,Spain,West Germany,16,FW,Thomas Allofs,Fortuna Düsseldorf,West Germany
1982,Spain,Honduras,1,GK,Salomón Nazar,Universidad,Honduras
1982,Spain,Honduras,21,GK,Julio César Arzú,Real España,Honduras
1982,Spain,Honduras,22,GK,Jimmy Steward,Real España,Honduras
1982,Spain,Honduras,2,DF,Efraín Gutiérrez,Universidad,Honduras
1982,Spain,Honduras,3,DF,Jaime Villegas,Real España,Honduras
1982,Spain,Honduras,4,DF,Fernando Bulnes,Olimpia HON,Honduras
1982,Spain,Honduras,5,DF,Anthony Costly,Real España,Honduras
1982,Spain,Honduras,12,DF,Domingo Droumond,Platense,Honduras
1982,Spain,Honduras,17,DF,José Cruz,Motagua,Honduras
1982,Spain,Honduras,6,MF,Ramón Maradiaga,Motagua,Honduras
1982,Spain,Honduras,8,MF,Francisco Javier Toledo,Marathón,Honduras
1982,Spain,Honduras,11,MF,David Buezo,Motagua,Honduras
1982,Spain,Honduras,13,MF,Prudencio Norales,Olimpia HON,Honduras
1982,Spain,Honduras,14,MF,Juan Cruz,Universidad,Honduras
1982,Spain,Honduras,15,MF,Héctor Zelaya,Motagua,Honduras
1982,Spain,Honduras,18,MF,Carlos Caballero,Real España,Honduras
1982,Spain,Honduras,20,MF,Gilberto Yearwood,Valladolid,Spain
1982,Spain,Honduras,7,FW,Antonio Laing,Platense,Honduras
1982,Spain,Honduras,9,FW,Porfirio Betancourt,RC Strasbourg,France
1982,Spain,Honduras,10,FW,Roberto Figueroa,Vida,Honduras
1982,Spain,Honduras,16,FW,Roberto Bailey,Marathón,Honduras
1982,Spain,Honduras,19,FW,Celso Güity,Marathón,Honduras
1982,Spain,Hungary,1,GK,Ferenc Mészáros,Sporting Clube de Portugal,Hungary
1982,Spain,Hungary,21,GK,Béla Katzirz,Pécsi MFC,Hungary
1982,Spain,Hungary,22,GK,Imre Kiss,Tatabányai Bányász,Hungary
1982,Spain,Hungary,2,DF,Győző Martos,Waterschei SV Thor,Hungary
1982,Spain,Hungary,3,DF,László Bálint,Toulouse FC,France
1982,Spain,Hungary,6,DF,Imre Garaba,Budapest Honvéd,Hungary
1982,Spain,Hungary,13,DF,Tibor Rab,Ferencvárosi TC,Hungary
1982,Spain,Hungary,14,DF,Sándor Sallai,Debreceni VSC,Hungary
1982,Spain,Hungary,18,DF,Attila Kerekes,Békéscsabai Előre FC,Hungary
1982,Spain,Hungary,19,DF,József Varga,Budapest Honvéd,Hungary
1982,Spain,Hungary,20,DF,József Csuhay,Videoton FC Fehérvár,Hungary
1982,Spain,Hungary,4,MF,József Tóth,Újpesti Dózsa,Hungary
1982,Spain,Hungary,5,MF,Sándor Müller,Hércules Alicante,Hungary
1982,Spain,Hungary,12,MF,Lázár Szentes,Rába ETO Győr,Hungary
1982,Spain,Hungary,16,MF,Ferenc Csongrádi,Videoton FC Fehérvár,Hungary
1982,Spain,Hungary,17,MF,Károly Csapó,Tatabányai Bányász,Hungary
1982,Spain,Hungary,7,FW,László Fazekas,Royal Antwerp FC,Belgium
1982,Spain,Hungary,8,FW,Tibor Nyilasi,Ferencvárosi TC,Hungary
1982,Spain,Hungary,9,FW,András Törőcsik,Újpesti Dózsa,Hungary
1982,Spain,Hungary,10,FW,László Kiss,Vasas SC,Hungary
1982,Spain,Hungary,11,FW,Gábor Pölöskei,Ferencvárosi TC,Hungary
1982,Spain,Hungary,15,FW,Béla Bodonyi,Budapest Honvéd,Hungary
1982,Spain,Italy,1,GK,Dino Zoff,Juventus,Italy
1982,Spain,Italy,12,GK,Ivano Bordon,Internazionale,Italy
1982,Spain,Italy,22,GK,Giovanni Galli,Fiorentina,Italy
1982,Spain,Italy,2,DF,Franco Baresi,Milan,Italy
1982,Spain,Italy,3,DF,Giuseppe Bergomi,Internazionale,Italy
1982,Spain,Italy,4,DF,Antonio Cabrini,Juventus,Italy
1982,Spain,Italy,5,DF,Fulvio Collovati,Milan,Italy
1982,Spain,Italy,6,DF,Claudio Gentile,Juventus,Italy
1982,Spain,Italy,7,DF,Gaetano Scirea,Juventus,Italy
1982,Spain,Italy,8,DF,Pietro Vierchowod,Fiorentina,Italy
1982,Spain,Italy,9,MF,Giancarlo Antognoni,Fiorentina,Italy
1982,Spain,Italy,10,MF,Giuseppe Dossena,Torino,Italy
1982,Spain,Italy,11,MF,Giampiero Marini,Internazionale,Italy
1982,Spain,Italy,13,MF,Gabriele Oriali,Internazionale,Italy
1982,Spain,Italy,14,MF,Marco Tardelli,Juventus,Italy
1982,Spain,Italy,15,MF,Franco Causio,Udinese,Italy
1982,Spain,Italy,16,MF,Bruno Conti,Roma,Italy
1982,Spain,Italy,17,FW,Daniele Massaro,Fiorentina,Italy
1982,Spain,Italy,18,FW,Alessandro Altobelli,Internazionale,Italy
1982,Spain,Italy,19,FW,Francesco Graziani,Fiorentina,Italy
1982,Spain,Italy,20,FW,Paolo Rossi,Juventus,Italy
1982,Spain,Italy,21,FW,Franco Selvaggi,Cagliari,Italy
1982,Spain,Kuwait,1,GK,Ahmed Al-Tarabulsi,Kuwait SC,Kuwait
