MovieID,OriginalLanguage,OriginalTitle,EnglishTitle,Budget,Revenue,Homepage,Runtime,ReleaseDate,Genres,CastID,ProductionCompanies,ProductionCountries,SpokenLanguages
180299,id-Bahasa indonesia,The Raid 2: Berandal,The Raid 2,4500000,2627209,http://www.sonyclassics.com/theraid2/,150,2014-03-27,Action|Crime|Thriller,,Pt. Merantau Films|XYZ Films,ID-Indonesia,ar-العربية|id-Bahasa indonesia|ja-日本語|en-English
158091,tl-Wikang Tagalog,Metro Manila,Metro Manila,,,,114,2013-01-20,Crime|Thriller|Drama|Action,,Oscilloscope Laboratories|Chocolate Frog Films,GB-United Kingdom,tl-Wikang Tagalog
171776,en-English,Sparks,Sparks,,,,90,2013-03-01,Action|Thriller,,,US-United States of America,en-English
77528,en-English,Bail Enforcers,Bounty Hunters,,,http://www.bailenforcersmovie.com/,80,2011-04-19,Action|Comedy|Thriller|Romance,,Black Fawn Films,CA-Canada,en-English
104250,en-English,The Loving Story,The Loving Story,,,http://lovingfilm.com,77,2011-04-15,Documentary|Drama|History,,,US-United States of America,en-English
88237,en-English,Boca do Lixo,Boca,,,http://www.bocadolixofilme.com.br/,100,2010-10-03,Action|Crime|Drama,,,BR-Brazil,pt-Português
102382,en-English,The Amazing Spider-Man 2,The Amazing Spider-Man 2,200000000,705717432,http://www.theamazingspiderman.com,142,2014-04-16,Action|Adventure|Fantasy,,Columbia Pictures|Marvel Enterprises|Avi Arad Productions|Matt Tolmach Productions,US-United States of America,en-English
127495,en-English,Graceland,Graceland,,,,84,2012-04-20,Drama,,Imprint Pictures,PH-Philippines,tl-Wikang Tagalog
251519,en-English,Son of Batman,Son of Batman,,,,74,2014-04-20,Animation|Action|Adventure,,DC Comics|Warner Bros. Animation|Warner Home Video|Warner Premiere|DC Entertainment,US-United States of America,en-English
130745,en-English,16 Acres,16 Acres,,,,95,2012-09-23,Documentary,,,,en-English
185602,en-English,Shenandoah,Shenandoah,,,http://shenandoah-film.com/,97,2012-10-16,Documentary,,Louverture Films|NetFlix,US-United States of America,en-English
157832,en-English,Calvary,Calvary,,,,100,2014-04-11,Drama,,Octagon Films|Irish Film Board|Reprisal Films|Lipsync Productions,IE-Ireland|GB-United Kingdom,en-English
127540,en-English,The Iran Job,The Iran Job,,,,90,2012-09-28,Documentary,,,US-United States of America|IR-Iran,en-English
157547,en-English,Oculus,Oculus,5000000,44030246,,104,2013-09-08,Horror,,Intrepid Pictures|Blumhouse Productions|Relativity Media|WWE Studios|MICA Entertainment,US-United States of America,en-English
249660,en-English,God's Not Dead,God's Not Dead,17000000,29789000,http://www.godsnotdead.com,113,2014-03-21,Drama,,Pure Flix Entertainment,US-United States of America,en-English
35074,en-English,Dinoshark,Dinoshark,,,,,2010-01-01,Horror|Science Fiction,,,,en-English
244509,en-English,Cold in July,Cold in July,,427418,,109,2014-05-23,Drama|Thriller,,Backup Media|Paradise City|BSM Studio|Bullet Pictures,FR-France|US-United States of America,en-English
197796,fr-Français,La Belle et la Bête,Beauty and the Beast,33000000,49100000,http://www.labelleetlabete-lefilm.com/,112,2014-02-12,Fantasy|Romance,,Canal Plus|Studio Babelsberg|Eskwad|TF1 Films Production|TMC|Pathé|120 Films|TF1|Ciné+,FR-France|DE-Germany,en-English|fr-Français
73215,nl-Nederlands,Claustrofobia,Claustrofobia,,,http://www.claustrofobia.nl/,90,2011-05-24,Thriller,,,NL-Netherlands,nl-Nederlands
179538,es-Español,Las brujas de Zugarramurdi,Witching & Bitching,8000000,,,104,2013-09-20,Comedy|Horror,,Televisión Española (TVE)|Arte France Cinéma|Enrique Cerezo Producciones Cinematográficas S.A.|Canal+ España|TeleMadrid|La Ferme! Productions,ES-Spain|FR-France,es-Español
172385,en-English,Rio 2,Rio 2,103000000,500188435,http://www.riomovies.com/,102,2014-03-19,Animation|Adventure|Comedy|Family,,Blue Sky Studios|Twentieth Century Fox Animation,US-United States of America,en-English|pt-Português
262481,en-English,An Honest Liar,An Honest Liar,,,http://anhonestliar.com,90,2014-04-18,History|Comedy|Documentary,,Left Turn Films|Pure Mutt Productions,US-United States of America,en-English
202183,de-Deutsch,Ein Schnitzel für drei,Ein Schnitzel für drei,,,,,2010-06-01,,,,,
196027,en-English,Skumtimmen,Echoes from the Dead,,,,,2013-09-27,Drama|Mystery,,Yellow Bird Films,SE-Sweden,sv-svenska
226448,en-English,In Your Eyes,In Your Eyes,1000000,,http://inyoureyesmovie.com,105,2014-04-20,Drama|Romance|Science Fiction,,Night and Day Pictures|Bellwether Pictures,US-United States of America,en-English
214314,en-English,Bears,Bears,,,http://nature.disney.com/bears,78,2014-04-17,Documentary|Family,,Disneynature,US-United States of America,en-English
214030,en-English,Fading Gigolo,Fading Gigolo,,2681345,,90,2013-09-07,Comedy,,Antidote Films,US-United States of America,en-English
157353,en-English,Transcendence,Transcendence,100000000,103039258,,119,2014-04-16,Thriller|Science Fiction|Drama|Mystery,,Alcon Entertainment|Syncopy|DMG Entertainment|Straight Up Films,CN-China|GB-United Kingdom|US-United States of America,en-English
167575,en-English,Hatchet III,Hatchet III,,,http://ariescope.com/2011/04/12/hatchet-iii/,89,2013-06-14,Horror|Thriller|Comedy|Action,,ArieScope Pictures|Dark Sky Films,US-United States of America,en-English
59726,en-English,Wake Wood,Wake Wood,,,,90,2011-03-25,Drama|Horror|Thriller,,Hammer Film Productions|Radio Teléfis Éireann|Bord Scannan na hEireann / Irish Film Board|Vertigo Films|Fantastic Films|Solid Entertainment|Exclusive Film Distribution|Film I Skane,IE-Ireland|GB-United Kingdom,en-English
236751,en-English,Heaven is for Real,Heaven is for Real,12000000,101332962,http://www.sonypictures.com/movies/heavenisforreal/,99,2014-04-16,Drama,,TriStar Pictures|Screen Gems|Roth Films,US-United States of America,en-English
219553,es-Español,Amor a primera visa,Pulling Strings,,,,111,2013-10-05,Comedy|Romance,,,,en-English|es-Español
193610,en-English,The Other Woman,The Other Woman,40000000,196781193,,109,2014-04-16,Comedy|Romance,,Twentieth Century Fox Film Corporation|LBI Productions,US-United States of America,en-English
184345,en-English,A Haunted House 2,A Haunted House 2,,,,87,2014-04-17,Comedy|Horror,,Automatik Entertainment|Open Road Films,US-United States of America,en-English
209350,en-English,Le Week-End,Le Week-End,,2225098,,93,2013-10-04,Comedy|Drama,,Le Bureau|Film4|Free Range Films,FR-France|GB-United Kingdom,en-English
215656,es-Español,Por las plumas,All About the Feathers,,,,85,2013-09-20,Comedy,,Sucia Centroamericana Producciones,CR-Costa Rica,es-Español
203739,en-English,Vampire Academy,Vampire Academy,,,,104,2014-02-07,Comedy|Action|Fantasy,,Preger Entertainment|Montford / Murphy Productions,US-United States of America,en-English
199341,de-Deutsch,Liebe und andere Turbulenzen,Girl on a Bicycle,,,,101,2013-03-04,Comedy|Romance,,Wiedemann & Berg Filmproduktion|Elzévir Films,FR-France|DE-Germany|US-United States of America,en-English|fr-Français|de-Deutsch|it-Italiano
221737,en-English,RoboCroc,RoboCroc,,,http://www.ufofilm.com/?show=films&type=current&id=99,77,2013-09-14,Horror|Fantasy|Science Fiction,,UFO International Productions,US-United States of America,en-English
254473,en-English,Brick Mansions,Brick Mansions,28000000,68896829,,90,2014-04-22,Action|Crime|Drama,,Canal+|EuropaCorp|Ciné+|D8,CA-Canada|FR-France,en-English
152792,en-English,Devil's Knot,Devil's Knot,15000000,,,114,2013-05-09,Crime|Drama|Thriller,,Worldview Entertainment,US-United States of America,en-English
89584,tr-Türkçe,Fetih 1453,Conquest 1453,16000000,,,160,2012-02-16,Adventure|Drama|Action|War,,Aksoy Film Production|Medyapim,TR-Turkey,fr-Français|tr-Türkçe
168742,lo-ພາສາລາວ,The Rocket,The Rocket,1525000,,,96,2013-02-10,Drama,,Red Lamp Films,AU-Australia|LA-Lao People's Democratic Republic|TH-Thailand,lo-ພາສາລາວ
145247,sv-svenska,Hundraåringen som klev ut genom fönstret och försvann,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,9250000,,http://nicedrama.se/niceflx/,114,2013-12-25,Adventure|Comedy|Drama,,FLX Comedy AB|NICE FLX Pictures|Nice Drama|Walt Disney Studios Motion Pictures AB,SE-Sweden,sv-svenska|de-Deutsch|en-English|es-Español|fr-Français|ru-Pусский
210479,en-English,Locke,Locke,2000000,4635300,,85,2014-04-10,Drama|Thriller,,IM Global|Shoebox Films|A24,GB-United Kingdom|US-United States of America,en-English
252143,en-English,Mortified Nation,Mortified Nation,,,,85,2013-11-05,Documentary,,,,en-English
126442,en-English,Alter Egos,Alter Egos,,,http://www.alteregosmovie.com/,80,2012-07-20,Comedy,,Off Hollywood Pictures|Offhollywood Digital|Attic Light Films|Cloud 9 Film Partners,US-United States of America,en-English
242310,en-English,Tokarev,Rage,21000000,,http://hannibalclassics.com/films/tokarev-aka-rage,98,2014-05-09,Action|Crime|Thriller,,Hannibal Pictures|Marco Polo Production|Patriot Pictures|Vocal Yokels,FR-France|US-United States of America,en-English
211059,el-ελληνικά,September,September,,,,99,2013-09-21,Drama,,Graal|ZDF/Arte|Twenty Twenty Vision Filmproduktion GmbH,DE-Germany|GR-Greece,el-ελληνικά
300940,en-English,Tungsten,Tungsten,,,,100,2011-11-24,Drama,,,,el-ελληνικά
293444,fi-suomi,Eedenistä Pohjoiseen,Garden Lovers,460000,,http://made.fi/gardenloversmovie/,73,2014-03-07,Comedy|Documentary|Drama,,Made Oy,FI-Finland,fi-suomi
76649,en-English,Pompeii,Pompeii,130000000,117831631,,105,2014-02-18,Action|Adventure|History|Romance|Drama,,Impact Pictures|TriStar Pictures|Don Carmody Productions|FilmDistrict|Constantin Film International,CA-Canada|DE-Germany|US-United States of America,en-English
44269,fr-Français,Tout ce qui Brille,All That Glitters,,,,100,2010-03-24,Comedy,,M6 Films|Vertigo Productions|Pathe,FR-France,fr-Français
225564,en-English,100% Cachemire,The Ultimate Accessory,1400000,,,98,2013-12-11,Comedy,,Rectangle Productions.|Scope Pictures,FR-France,fr-Français
137217,en-English,Donovan's Echo,Donovan's Echo,,,,92,2011-09-17,Horror,,,CA-Canada,en-English|es-Español
226269,en-English,13/13/13,13/13/13,,,,90,2013-09-30,Horror,,The Asylum,US-United States of America,en-English
192813,en-English,Age of Dinosaurs,Age of Dinosaurs,,,,88,2013-05-11,Action|Science Fiction,,The Global Asylum,US-United States of America,en-English
137475,en-English,3 Holiday Tails,Golden Christmas 2,,,,89,2011-11-15,Family|Comedy|Romance,,,,en-English
236417,en-English,A Golden Christmas 3,A Golden Christmas 3,,,,90,2013-10-16,Family|Comedy|Romance,,,US-United States of America,en-English
197919,en-English,A Haunting at Silver Falls,A Haunting at Silver Falls,,,,84,2013-05-28,Horror|Thriller,,Enderby Entertainment|Tony-Seven Films,US-United States of America,en-English
245909,en-English,Mumblecore,Mumblecore,,,http://mdmafilms.org,85,2011-06-19,,,,,en-English
195589,en-English,Neighbors,Neighbors,18000000,268157400,,96,2014-05-08,Comedy,,Universal Pictures|Point Grey Pictures|Good Universe,US-United States of America,en-English
49588,pl-Polski,Trick,Trick,,,,,2010-02-12,Comedy|Crime|Action,,Kino Swiat,PL-Poland,en-English|fr-Français|pl-Polski
177552,en-English,A Resurrection,A Resurrection,,,,98,2013-03-21,Horror|Thriller,,,US-United States of America,en-English
227425,en-English,Alpha and Omega 2: A Howl-iday Adventure,Alpha and Omega 2: A Howl-iday Adventure,,,,45,2013-10-08,Animation|Adventure|Comedy,,LionsGate|Crest Animation Productions,US-United States of America,en-English
258096,en-English,Alpha and Omega 3: The Great Wolf Games,Alpha and Omega 3: The Great Wolf Games,,,http://www.lionsgatepublicity.com/home-entertainment/alphaandomega3greatwolfgames/,45,2014-03-25,Animation|Family|Adventure|Comedy,,Lionsgate|Crest Animation Productions,US-United States of America,en-English
216541,he-עברית,Ambushed,Ambushed,,,,93,2013-09-21,Action|Crime|Drama,,Hollywood Media Bridge|Anchor Bay Films|Voltage pictures|Creamovies|Picture Perfect Corp.,US-United States of America,en-English
112287,en-English,Axed,Axed,,,http://www.axedmovie.com/,84,2012-02-27,Thriller,,,GB-United Kingdom,en-English|fr-Français
201360,en-English,All of Me,All of Me,,,http://www.allofmemovie.com/,74,2013-06-15,Documentary,,,,
258476,en-English,A Fragile Trust: Plagiarism; Power; and Jayson Blair at the New York Times,A Fragile Trust: Plagiarism; Power; and Jayson Blair at the New York Times,,,http://afragiletrust.com,75,2014-03-07,Documentary,,,,en-English
191720,en-English,Jodorowsky's Dune,Jodorowsky's Dune,,,,90,2013-08-30,Documentary|Drama,,Caméra One|Snowfort Pictures|Endless Picnic,FR-France|US-United States of America,en-English|fr-Français|de-Deutsch|es-Español
110958,en-English,Unlawful Killing,Unlawful Killing,,,,88,2011-05-18,Documentary,,,GB-United Kingdom|FR-France,en-English
259879,en-English,20 Ft Below: The Darkness Descending,20 Ft Below: The Darkness Descending,,,http://www.20ftbelow.com/,96,2014-03-18,Thriller,,Odyssey Motion Pictures,US-United States of America,en-English
174316,en-English,A Case of You,A Case of You,,4187,,91,2013-11-06,Comedy|Romance,,Lagniappe Films|I'm So Sorry Productions,US-United States of America,en-English
205601,en-English,Belle,Belle,10900000,16505460,,105,2013-09-08,Drama,,Isle of Man Film|DJ Films|British Film Institute (BFI)|Pinewood Studios|Metrol Technology,GB-United Kingdom,en-English
152599,en-English,The Immigrant,The Immigrant,16000000,5867686,http://theimmigrant-lefilm.com/,117,2013-07-03,Drama|Romance,,Kingsgate Films|Worldview Entertainment,US-United States of America,la-Latin|en-English|pl-Polski
262338,en-English,Good People,Good People,,,,90,2014-09-26,Thriller|Crime|Action,,Maguire Entertainment|Millennium Films|Material Pictures|Film i Väst|Filmgate Films,US-United States of America,en-English
82529,de-Deutsch,Kriegerin,Combat Girls,,,,100,2011-06-28,Drama,,"ZDF ""Das Kleine Fernsehspiel""|Mafilm|Hochschule für Film und Fernsehen 'Konrad Wolf'",DE-Germany,ar-العربية|en-English|de-Deutsch
94478,en-English,You Instead,You Instead,,,,80,2011-09-16,Comedy|Music|Romance|Foreign,,Sigma Films,GB-United Kingdom,en-English|fr-Français
139519,en-English,Magic Magic,Magic Magic,,,,97,2013-07-26,Thriller,,Killer Films|Braven Films|Rip Cord Productions,US-United States of America|CL-Chile,es-Español|en-English
186935,es-Español,Heli,Heli,1000000,,,105,2013-08-09,Crime|Drama,,Mantarraya Producciones|No Dream Cinema|Lemming Film|Le Pacte|Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)|ZDF/Arte|unafilm|Centre National du Cinéma et de L'image Animée (CNC)|Tres Tunas|Consejo Nacional para la Cultura y las Artes (CONACULTA)|Ticoman|Iké Asistencia|Fonds Sud Cinéma|Ministère des Affaires Etrangères et Européennes|Film- und Medienstiftung NRW|Netherland Filmfund|Sundance / NHK International Filmmakers Award,MX-Mexico,es-Español
44263,cn-广州话 / 廣州話,全城戒备,City Under Siege,,,,110,2010-08-11,Science Fiction|Action|Thriller,,Enlight Pictures|Shanxi Film Studio|Guangzhou Ying Ming Media Co.,HK-Hong Kong,cn-广州话 / 廣州話|zh-普通话
252680,en-English,Moms' Night Out,Moms' Night Out,5000000,10429707,http://www.momsnightoutmovie.com/,98,2014-03-25,Comedy,,TriStar Pictures|Provident Films|Pure Flix Entertainment|Affirm Films|FourBoys Entertainment,US-United States of America,en-English
105945,en-English,Memorial Day,Memorial Day,4200000,,http://www.memorialdayfilm.com/,108,2011-06-06,Action|Drama|Family|History|War,,185 Trax|7th Sense Films,US-United States of America,en-English
128237,es-Español,Viola,Viola,,,,65,2012-09-09,Drama,,Universidad del Cine|Alta Definición Argentina|Revólver Films,US-United States of America|AR-Argentina,es-Español
240832,en-English,Lucy,Lucy,40000000,126546825,http://lucymovie.com/,89,2014-07-14,Action|Science Fiction,,Universal Pictures|TF1 Films Production|Canal+|EuropaCorp|Ciné+,FR-France|US-United States of America,zh-普通话|en-English|fr-Français|es-Español|ko-한국어/조선말
127585,en-English,X-Men: Days of Future Past,X-Men: Days of Future Past,250000000,747862775,http://www.x-menmovies.com/,131,2014-05-15,Action|Adventure|Fantasy|Science Fiction,,Twentieth Century Fox Film Corporation|Donners' Company|Marvel Entertainment|Bad Hat Harry Productions|TSG Entertainment|Down Productions|Revolution Sun Studios,GB-United Kingdom|US-United States of America,en-English
124905,en-English,Godzilla,Godzilla,160000000,529076069,http://www.godzillamovie.com/,123,2014-05-14,Action|Science Fiction|Thriller,,Toho Company|Legendary Pictures|Warner Bros.|Disruption Entertainment|RatPac-Dune Entertainment,JP-Japan|US-United States of America,jv-ꦧꦱꦗꦮ|en-English
74505,en-English,Lovely Molly,Lovely Molly,1000000,,http://www.youtube.com/watch?v=aGZpzhzayvE,100,2012-05-18,Horror|Thriller,,Haxan Films|amber entertainment,US-United States of America,en-English|fr-Français
187596,en-English,Walk of Shame,Walk of Shame,15000000,59209,,95,2014-05-02,Comedy,,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict,US-United States of America,en-English
222724,en-English,Crystal Lake Memories: The Complete History of Friday the 13th,Crystal Lake Memories: The Complete History of Friday the 13th,,,http://crystallakememories.net/,400,2013-09-13,Documentary,,Hutson Ranch Media,US-United States of America,en-English
223971,en-English,Hunt vs Lauda: F1's Greatest Racing Rivals,Hunt vs Lauda: F1's Greatest Racing Rivals,,,http://www.bbc.co.uk/programmes/b0377tb1,59,2013-07-14,Documentary,,British Broadcasting Corporation (BBC),GB-United Kingdom,en-English
188166,en-English,Blue Ruin,Blue Ruin,,258384,http://blueruinmovie.com/,90,2014-04-25,Crime|Thriller,,Film Science|The Lab Of Madness|Neighborhood Watch|Paradise City,US-United States of America,en-English
192132,en-English,Palo Alto,Palo Alto,,,,100,2014-05-09,Drama,,RabbitBandini Productions|Tribeca Film,US-United States of America,en-English
212231,en-English,Kid Cannabis,Kid Cannabis,,,,110,2014-04-18,Drama,,Wingman Productions|Imprint Entertainment|Gordon Bijelonic / Datari Turner Films,CA-Canada,en-English
